pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,gameNumber,server_changed,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
0-0,3-1,1-0,,3005530,,,71,,11,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,42.80334646,-442.1844269,Crosscourt,Backhand,,,,,,,,,,-83.18681649,243.7430392,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,,,Short
0-0,3-1,1-0,,3006850,,,71,,12,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,-137.3196905,514.7746719,Crosscourt,Forehand,,,,,,,,,,54.3023622,-209.7941109,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,,,,,,,Short
0-0,3-1,1-0,,3008469,,,71,,13,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,81.16677603,-456.6866907,Crosscourt,Backhand,,,,,,,,,,-64.37699584,237.4745024,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,,,Short
0-0,3-1,1-0,,3010449,,,71,,14,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,-105.8445702,512.1619587,Down the Line,Backhand,,,,,,,,,,-104.4560914,-373.3229604,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,1.0,,,,,,Deep
0-0,3-1,1-0,,3011679,1.0,3011679.0,71,,15,Ad,Roger Pascual Ferra,Near,,,,,,,,,,-76.06314523,-520.8670986,Crosscourt,Forehand,,,,,,,,,,206.9930392,458.0102526,,1.0,,,1.0,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,Emon van Loben Sels,1,,,
0-15,3-1,1-0,1.0,3045270,,,72,,1,Ad,Roger Pascual Ferra,Near,0.0,Wide,107.1999781,-54.61152122,1.0,Wide,119.2585958,244.1122539,,-32.6661308,-398.441355,,,1.0,,,,,,,,,,,,,,1.0,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,2nd Serve In,Wide,
0-15,3-1,1-0,,3057250,1.0,3057250.0,72,,2,Ad,Roger Pascual Ferra,Near,,,,,,,,,,171.1664589,511.5374016,Down the Line,Backhand,,,,,,,,,,145.6885335,-394.956857,1.0,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,,,Emon van Loben Sels,,,,Deep
0-30,3-1,1-0,1.0,3063580,,,73,,1,Deuce,Roger Pascual Ferra,Near,0.0,Wide,178.0169127,-503.373108,1.0,T,-24.33200459,228.1754265,,21.88575569,-426.7257108,,,,,,,,,,,,,,,,,1.0,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,2nd Serve In,T,
0-30,3-1,1-0,,3089379,1.0,3089379.0,73,,2,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,-39.93544401,537.0487423,Down the Line,Backhand,,,,,,,,,,-216.935351,-331.4605643,,1.0,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,1.0,,Roger Pascual Ferra,1,,,
15-30,3-1,1-0,1.0,3107300,,,74,,1,Ad,Roger Pascual Ferra,Near,0.0,Wide,122.7536199,-17.64269466,1.0,Body,103.1283574,188.2442695,,-47.00725066,-456.2916776,,,1.0,,,,,,,,,,,,,,1.0,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,2nd Serve In,Body,
15-30,3-1,1-0,,3118449,,,74,,2,Ad,Roger Pascual Ferra,Near,,,,,,,,,,177.4258476,504.1191546,Crosscourt,Backhand,1.0,,,,,,,,,-91.80816929,-289.4650809,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,,,,,,,Short
15-30,3-1,1-0,,3119899,,,74,,3,Ad,Roger Pascual Ferra,Near,,,,,,,,,,-121.7000984,-470.0800853,Down the Line,Forehand,,,,,,,,,,-62.83839676,242.1942203,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,,,Short
15-30,3-1,1-0,,3121179,1.0,3121179.0,74,,4,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,-31.3570374,536.0728839,Crosscourt,Forehand,,,,,,,,,,66.99257983,-549.3334974,,,,,1.0,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,,,Roger Pascual Ferra,1,,,Long
30-30,3-1,1-0,1.0,3142500,,,75,,1,Deuce,Roger Pascual Ferra,Near,1.0,T,-17.66056977,214.7225886,,,,,,33.68194991,-435.4422572,,,1.0,,,,,,,,,,,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,1st Serve In,T,
30-30,3-1,1-0,,3143219,,,75,,2,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,-65.66339129,517.0123906,Down the Line,Backhand,,,,,,,,,,-47.03733596,-379.0974245,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,1.0,,,,,,Deep
30-30,3-1,1-0,,3144600,,,75,,3,Ad,Roger Pascual Ferra,Near,,,,,,,,,,-41.89925634,-462.6113517,Crosscourt,Backhand,,,,,,,,,,104.4557087,244.6961614,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,1.0,,,,,,,Short
30-30,3-1,1-0,,3146219,1.0,3146219.0,75,,4,Ad,Roger Pascual Ferra,Near,,,,,,,,,,163.5689633,238.9355534,Down the Line,Backhand,,,,,,,,,,147.5714294,-349.4754976,1.0,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,,,Emon van Loben Sels,,,,Short
30-40,3-1,1-0,1.0,3166899,,,76,1.0,1,Ad,Roger Pascual Ferra,Near,1.0,Wide,128.4909558,242.0953521,,,,,,-13.87659668,-454.5886045,,,1.0,,,,,,,,,,,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,1st Serve In,Wide,
30-40,3-1,1-0,,3167750,1.0,3167750.0,76,1.0,2,Ad,Roger Pascual Ferra,Near,,,,,,,,,,171.3017279,510.3042487,Crosscourt,Backhand,,,,,,,,,,-182.9673228,-275.5294237,,1.0,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,,,Roger Pascual Ferra,1,,,
40-40,3-1,1-0,1.0,3191300,,,77,1.0,1,Deuce,Roger Pascual Ferra,Near,1.0,Wide,-115.4040792,207.512068,,,,,,17.21759624,-411.4955435,,,1.0,,,,,,,,,,,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,1st Serve In,Wide,
40-40,3-1,1-0,,3192020,,,77,1.0,2,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,-184.0394466,533.6443952,Down the Line,Forehand,,,,,,,,,,-3.397687008,-326.938353,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,,,,,,,Short
40-40,3-1,1-0,,3193500,1.0,3193500.0,77,1.0,3,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,8.705101706,-425.9176181,Down the Line,Backhand,,,,,,,,,,81.97100284,-45.60843723,,,,1.0,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,Emon van Loben Sels,1,,,
40-AD,3-1,1-0,1.0,3224500,1.0,3224500.0,78,,1,Ad,Roger Pascual Ferra,Near,1.0,Wide,121.3497922,230.2680774,,,,,1,-11.62425634,-404.1393427,,,1.0,,,,,,,,,,,1.0,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,Roger Pascual Ferra,,1st Serve In,Wide,
40-40,3-1,1-0,1.0,3241699,,,79,,1,Deuce,Roger Pascual Ferra,Near,0.0,Wide,-151.9206693,305.4135827,1.0,T,-35.35532043,242.6105534,,19.22569444,-435.0888123,,,,,,,,,,,,,,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,2nd Serve In,T,
40-40,3-1,1-0,,3254780,,,79,,2,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,-64.44057305,569.8572999,Down the Line,Backhand,,,,,,,,,,-90.46902887,-308.7580271,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,1.0,,,,,,Short
40-40,3-1,1-0,,3256080,,,79,,3,Ad,Roger Pascual Ferra,Near,,,,,,,,,,-81.17278543,-457.5475667,Crosscourt,Forehand,,,,,,,,,,131.693318,245.46104,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,,,Short
40-40,3-1,1-0,,3257580,,,79,,4,Ad,Roger Pascual Ferra,Near,,,,,,,,,,188.6136756,542.7920877,Down the Line,Backhand,,,,,,,,,,13.52919948,-247.4661144,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,,,,,,,Short
40-40,3-1,1-0,,3258929,1.0,3258929.0,79,,5,Ad,Roger Pascual Ferra,Near,,,,,,,,,,-20.42719269,-450.3603565,Down the Line,Backhand,,,,,,,,,,-162.7467848,320.3674705,,,1.0,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,1.0,,Emon van Loben Sels,1,,,
AD-40,3-1,1-0,1.0,3283870,,,80,,1,Ad,Roger Pascual Ferra,Near,0.0,T,-1.242224409,244.953341,1.0,Body,64.37412511,227.9745899,,-50.12624672,-458.3011538,,,,,,,,,,,,,,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,2nd Serve In,Body,
AD-40,3-1,1-0,,3297979,,,80,,2,Ad,Roger Pascual Ferra,Near,,,,,,,,,,138.0416612,542.9270122,Down the Line,Backhand,,,,,,,,,,44.6479276,-438.5754538,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,,,,,,,Deep
AD-40,3-1,1-0,,3299530,,,80,,3,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,32.20995188,-509.9382491,Crosscourt,Backhand,,,,,,,,,,-43.24364064,341.5174377,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,,,Short
AD-40,3-1,1-0,,3300850,,,80,,4,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,-54.22764654,460.0199584,Down the Line,Backhand,,,,,,,,,,-92.11032371,-367.2704178,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,1.0,,,,,,Deep
AD-40,3-1,1-0,,3302100,,,80,,5,Ad,Roger Pascual Ferra,Near,,,,,,,,,,-92.1017115,-530.6305063,Crosscourt,Forehand,,,,,,,,,,2.817262686,244.9846129,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,,,Short
AD-40,3-1,1-0,,3303620,,,80,,6,Ad,Roger Pascual Ferra,Near,,,,,,,,,,26.38951772,526.2696304,Crosscourt,Backhand,,,,,,,,,,-68.4667979,-210.7920166,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,,,,,,,Short
AD-40,3-1,1-0,,3304899,,,80,,7,Ad,Roger Pascual Ferra,Near,,,,,,,,,,-72.12889873,-477.0860564,Down the Line,Forehand,,,,,,,,,,-69.88295057,342.8228182,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,,,Short
AD-40,3-1,1-0,,3306219,1.0,3306219.0,80,,8,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,-32.25760608,520.5290409,Crosscourt,Backhand,,,,,,,,,,111.7250984,-490.6929571,,,,,1.0,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Emon van Loben Sels,1.0,,,Roger Pascual Ferra,1,,,Long
40-40,3-1,1-0,1.0,3331129,,,81,,1,Deuce,Roger Pascual Ferra,Near,1.0,Wide,-137.6795276,242.2270615,,,,,,25.21672682,-463.9346074,,,1.0,,,,,,,,,,,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,1st Serve In,Wide,
40-40,3-1,1-0,,3332020,,,81,,2,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,-203.3931759,519.7577318,Down the Line,Forehand,,,,,,,,,,-1.744526465,-158.2333005,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,,,,,,,Short
40-40,3-1,1-0,,3333530,1.0,3333530.0,81,,3,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,37.39679571,-362.1705381,Crosscourt,Backhand,,,,,,,,,,-164.3648458,502.3391076,,,1.0,,1.0,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,Emon van Loben Sels,1,,,
40-AD,3-1,1-0,1.0,3366929,,,82,,1,Ad,Roger Pascual Ferra,Near,0.0,Wide,121.2265037,-25.04697069,1.0,Body,90.03818898,193.2509843,,-47.43602362,-453.3313758,,,1.0,,,,,,,,,,,,,,1.0,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,2nd Serve In,Body,
40-AD,3-1,1-0,,3379649,,,82,,2,Ad,Roger Pascual Ferra,Near,,,,,,,,,,187.443411,509.2527942,Crosscourt,Backhand,,,,,,,,,,-20.69283136,-432.9740759,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,,,,,,,Deep
40-AD,3-1,1-0,,3381030,,,82,,3,Ad,Roger Pascual Ferra,Near,,,,,,,,,,-14.25545713,-487.970888,Down the Line,Backhand,,,,,,,,,,-32.79937117,297.5896818,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,1.0,,,,,,Short
40-AD,3-1,1-0,,3382379,,,82,,4,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,-38.13518701,497.9401465,Crosscourt,Forehand,,,,,,,,,,58.47070757,-224.8668471,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,,,,,,,Short
40-AD,3-1,1-0,,3383699,,,82,,5,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,76.35603675,-463.6952647,Crosscourt,Backhand,,,,,,,,,,-66.32526794,377.0317203,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,,,Deep
40-AD,3-1,1-0,,3385080,,,82,,6,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,-100.7428915,539.9929681,Down the Line,Forehand,,,,,,,,,,-21.28879593,-313.8016021,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,,,,,,,Short
40-AD,3-1,1-0,,3386669,,,82,,7,Ad,Roger Pascual Ferra,Near,,,,,,,,,,-22.75555009,-497.4814414,Down the Line,Backhand,,,,,,,,,,-87.88119532,325.6291065,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,1.0,,,,,,Short
40-AD,3-1,1-0,,3387879,,,82,,8,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,-105.0413386,565.9322014,Down the Line,Forehand,,,,,,,,,,-98.9977909,-376.4997922,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,,,,,,,Deep
40-AD,3-1,1-0,,3389100,,,82,,9,Ad,Roger Pascual Ferra,Near,,,,,,,,,,-70.9389217,-452.2570702,Crosscourt,Forehand,,,,,,,,,,33.77036855,455.0000383,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,,,Long
40-AD,3-1,1-0,,3390379,,,82,,10,Ad,Roger Pascual Ferra,Near,,,,,,,,,,40.50017498,506.1928204,Down the Line,Backhand,,,,,,,,,,44.0105479,-349.4157863,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,,,,,,,Short
40-AD,3-1,1-0,,3391699,,,82,,11,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,31.49494751,-503.8320046,Down the Line,Backhand,,,,,,,,,,107.4418088,370.001635,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,,,,,Deep
40-AD,3-1,1-0,,3392820,,,82,,12,Ad,Roger Pascual Ferra,Near,,,,,,,,,,120.0354549,527.3573327,Down the Line,Backhand,,,,,,,,,,19.29998906,-233.8521325,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,,,,,,,Short
40-AD,3-1,1-0,,3394300,,,82,,13,Ad,Roger Pascual Ferra,Near,,,,,,,,,,-9.819291339,-447.7087544,Down the Line,Backhand,,,,,,,,,,-108.4830818,394.3685094,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,1.0,,,,,,Deep
40-AD,3-1,1-0,,3395350,,,82,,14,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,-130.3273841,543.4611986,Down the Line,Forehand,,,,,,,,,,-9.269641295,-224.3648513,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Emon van Loben Sels,,,,,,,,Short
40-AD,3-1,1-0,,3397129,1.0,3397129.0,82,,15,Deuce,Roger Pascual Ferra,Near,,,,,,,,,,4.068826553,-417.1191601,Down the Line,Backhand,,,,,,,,,,104.4351925,454.872348,1.0,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,14,False,,Emon van Loben Sels,Roger Pascual Ferra,,,,Roger Pascual Ferra,,,,Deep
0-0,4-1,1-0,1.0,3497300,,,83,,1,Deuce,Emon van Loben Sels,Near,0.0,T,18.93287948,234.2834318,0.0,T,-27.37337598,310.9188867,,10.38559164,-446.1442804,,,1.0,,,,,,,,,,,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,,,15,True,,Roger Pascual Ferra,Emon van Loben Sels,,,,,,Double Fault,T,
0-0,4-1,1-0,,3508379,,,83,,2,Deuce,Emon van Loben Sels,Near,,,,,,,,,,-41.26478565,537.22979,Crosscourt,Forehand,,,,,,,,,,30.48666885,-317.520467,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,15,False,,Roger Pascual Ferra,Roger Pascual Ferra,1.0,,,,,,,Short
0-0,4-1,1-0,,3509899,,,83,,3,Deuce,Emon van Loben Sels,Near,,,,,,,,,,45.39454834,-469.4132327,Down the Line,Backhand,,,,,,,,,,26.66384514,242.814988,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,15,False,,Roger Pascual Ferra,Emon van Loben Sels,,1.0,,,,,,Short
0-0,4-1,1-0,,3511250,,,83,,4,Ad,Emon van Loben Sels,Near,,,,,,,,,,36.44428587,551.4122157,Down the Line,Forehand,,,,,,,,,,101.8565453,-311.4065671,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,15,False,,Roger Pascual Ferra,Roger Pascual Ferra,,,,,,,,Short
0-0,4-1,1-0,,3512699,,,83,,5,Deuce,Emon van Loben Sels,Near,,,,,,,,,,104.5424049,-523.9863626,Crosscourt,Forehand,,,,,,,,,,-36.79260171,364.7373578,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,15,False,,Roger Pascual Ferra,Emon van Loben Sels,,,,,,,,Deep
0-0,4-1,1-0,,3513820,1.0,3513820.0,83,,6,Deuce,Emon van Loben Sels,Near,,,,,,,,,,-67.71405293,506.2669237,Down the Line,Backhand,,,,,,,,,,-153.8132874,-395.720128,1.0,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,1.0,,,15,False,,Roger Pascual Ferra,Roger Pascual Ferra,,,,Roger Pascual Ferra,,,,Deep
15-0,4-1,1-0,1.0,3538300,,,84,,1,Ad,Emon van Loben Sels,Near,,,,,0.0,Body,78.14905949,245.6832732,,-54.82885499,-411.8451225,,,,,,,,,,,,,,,,,,,UCLA,10/6/25,,LWH Solano Challenger,,,,TCU,Emon van Loben Sels,Roger Pascual Ferra,Right,Left,,Hard,,,1.0,,15,False,,Roger Pascual Ferra,Emon van Loben Sels,,,,,,Double Fault,Body,
