pointNumber,player1Name,player2Name,pointScore,gameScore,setScore,tiebreakScore,side,serverName,returnerName,clientTeam,opponentTeam,Position,pointEndPosition,Duration,rallyCount,rallyCountFreq,firstServeIn,secondServeIn,serveResult,serveInPlacement,firstServeZone,secondServeZone,isAce,serverFarNear,serverStartLocation,returnerStartLocation,firstServeXCoord,firstServeYCoord,secondServeXCoord,secondServeYCoord,returnDirection,returnFhBh,errorType,returnError,lastShotDirection,lastShotFhBh,lastShotHitBy,lastShotResult,pointWonBy,isExcitingPoint,isBreakPoint,atNetPlayer1,atNetPlayer2,setNum,player1SetScore,player2SetScore,player1GameScore,player2GameScore,player1PointScore,player2PointScore,player1TiebreakScore,player2TiebreakScore,gameNumber,player1ServeResult,player1ServePlacement,player1ReturnPlacement,player1ReturnFhBh,player1LastShotPlacement,player1LastShotFhBh,player1LastShotResult,player2ServeResult,player2ServePlacement,player2ReturnPlacement,player2ReturnFhBh,player2LastShotPlacement,player2LastShotFhBh,player2LastShotResult,deepCountPlayer1,deepCountPlayer2,shortCountPlayer1,shortCountPlayer2,Name
11,Rudy Quan,Edward Winter,0-0,1-1,0-0,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,473999.0,491000.0,17001.0,7,5-8,0,1,2nd Serve In,T,Wide,T,False,Near,,,-153.4452209,270.4991689,-49.67561789,242.6105534,Down the Line,Backhand,Net,,Down the Line,Backhand,Edward Winter,Error,Rudy Quan,0.0,False,,,1,0,0,1,1,0,0,,,3,,,Down the Line,Backhand,,,,2nd Serve In,Deuce: T,,,Down the Line,Backhand,Error,1.0,1.0,1.0,2.0,"Set 1: 1-1, 0-0 Edward Winter Serving"
12,Rudy Quan,Edward Winter,0-15,1-1,0-0,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,519000.0,529999.0,10999.0,2,1-4,0,1,2nd Serve In,T,T,T,False,Near,,,-8.344269466,308.6637139,50.4888014,233.5048119,Crosscourt,Forehand,Wide Right,Wide Right,Crosscourt,Forehand,Rudy Quan,Error,Edward Winter,0.0,False,,,1,0,0,1,1,0,15,,,3,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,2nd Serve In,Ad: T,,,,,,0.0,0.0,0.0,0.0,"Set 1: 1-1, 0-15 Edward Winter Serving"
13,Rudy Quan,Edward Winter,15-15,1-1,0-0,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,548792.0,557000.0,8208.0,4,1-4,1,0,1st Serve In,Body,Body,,False,Near,,,-104.5797244,220.4525755,,,Down the Line,Forehand,Net,,Crosscourt,Backhand,Rudy Quan,Error,Edward Winter,0.0,False,,,1,0,0,1,1,15,15,,,3,,,Down the Line,Forehand,Crosscourt,Backhand,Error,1st Serve In,Deuce: Body,,,,,,1.0,0.0,0.0,1.0,"Set 1: 1-1, 15-15 Edward Winter Serving"
14,Rudy Quan,Edward Winter,30-15,1-1,0-0,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,580999.0,599999.0,19000.0,8,5-8,0,1,2nd Serve In,Body,Wide,Body,False,Near,,,111.825421,315.1134514,94.78248031,242.9953084,Crosscourt,Backhand,,,Down the Line,Forehand,Rudy Quan,Winner,Rudy Quan,0.0,False,,,1,0,0,1,1,30,15,,,3,,,Crosscourt,Backhand,Down the Line,Forehand,Winner,2nd Serve In,Ad: Body,,,,,,1.0,1.0,2.0,3.0,"Set 1: 1-1, 30-15 Edward Winter Serving"
15,Rudy Quan,Edward Winter,30-30,1-1,0-0,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,621422.0,643999.0,22577.0,14,13+,1,0,1st Serve In,Wide,Wide,,False,Near,,,-154.7870407,238.9355534,,,Down the Line,Forehand,,,Crosscourt,Forehand,Rudy Quan,Winner,Rudy Quan,0.0,False,Rudy Quan,,1,0,0,1,1,30,30,,,3,,,Down the Line,Forehand,Crosscourt,Forehand,Winner,1st Serve In,Deuce: Wide,,,,,,1.0,5.0,5.0,2.0,"Set 1: 1-1, 30-30 Edward Winter Serving"
16,Rudy Quan,Edward Winter,30-40,1-1,0-0,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,665654.0,684000.0,18346.0,9,9-12,1,0,1st Serve In,Body,Body,,False,Near,,,65.41907262,244.9052275,,,Crosscourt,Forehand,Long,,Down the Line,Backhand,Edward Winter,Error,Rudy Quan,0.0,True,,,1,0,0,1,1,30,40,,,3,,,Crosscourt,Forehand,,,,1st Serve In,Ad: Body,,,Down the Line,Backhand,Error,0.0,1.0,3.0,3.0,"Set 1: 1-1, 30-40 Edward Winter Serving"
17,Rudy Quan,Edward Winter,40-40,1-1,0-0,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,712198.0,724000.0,11802.0,6,5-8,1,0,1st Serve In,Body,Body,,False,Near,,,101.7141951,244.6774059,,,Down the Line,Backhand,Long,,Crosscourt,Backhand,Rudy Quan,Error,Edward Winter,0.0,True,,,1,0,0,1,1,40,40,,,3,,,Down the Line,Backhand,Crosscourt,Backhand,Error,1st Serve In,Ad: Body,,,,,,1.0,0.0,1.0,2.0,"Set 1: 1-1, 40-40 Edward Winter Serving"
18,Rudy Quan,Edward Winter,0-0,1-2,0-0,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,827420.0,832000.0,4580.0,1,1-4,1,0,1st Serve In,T,T,,True,Near,,,-29.8126203,220.0579068,,,,,,,,,Rudy Quan,,Rudy Quan,0.0,False,,,1,0,0,1,2,0,0,,,4,Ace,Deuce: T,,,,,,,,,,,,,0.0,0.0,0.0,0.0,"Set 1: 1-2, 0-0 Rudy Quan Serving"
19,Rudy Quan,Edward Winter,15-0,1-2,0-0,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,852400.0,856000.0,3600.0,1,1-4,1,0,1st Serve In,T,T,,True,Near,,,2.672654199,234.1193406,,,,,,,,,Rudy Quan,,Rudy Quan,0.0,False,,,1,0,0,1,2,15,0,,,4,Ace,Ad: T,,,,,,,,,,,,,0.0,0.0,0.0,0.0,"Set 1: 1-2, 15-0 Rudy Quan Serving"
20,Rudy Quan,Edward Winter,30-0,1-2,0-0,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,886062.0,891000.0,4938.0,1,1-4,0,0,Double Fault,Body,Wide,Body,False,Near,,,-171.0839348,257.7781387,-80.44691054,-243.4401192,,,Net,,,,Rudy Quan,,Edward Winter,0.0,False,,,1,0,0,1,2,30,0,,,4,Double Fault,Deuce: Body,,,,,,,,,,,,,0.0,0.0,0.0,0.0,"Set 1: 1-2, 30-0 Rudy Quan Serving"
21,Rudy Quan,Edward Winter,30-15,1-2,0-0,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,926061.0,939999.0,13938.0,7,5-8,0,1,2nd Serve In,Wide,T,Wide,False,Near,,,2.035618985,244.7867618,118.7714129,239.5296041,Crosscourt,Backhand,Wide Left,,Down the Line,Backhand,Rudy Quan,Error,Edward Winter,0.0,False,Rudy Quan,,1,0,0,1,2,30,15,,,4,2nd Serve In,Ad: Wide,,,Down the Line,Backhand,Error,,,Crosscourt,Backhand,,,,1.0,1.0,1.0,1.0,"Set 1: 1-2, 30-15 Rudy Quan Serving"
22,Rudy Quan,Edward Winter,30-30,1-2,0-0,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,969558.0,989000.0,19442.0,1,1-4,0,0,Double Fault,Body,T,Body,False,Near,,,32.35704834,243.597091,-57.91340223,-4.994198381,,,Net,,,,Rudy Quan,,Edward Winter,0.0,False,,,1,0,0,1,2,30,30,,,4,Double Fault,Deuce: Body,,,,,,,,,,,,,0.0,0.0,0.0,0.0,"Set 1: 1-2, 30-30 Rudy Quan Serving"
23,Rudy Quan,Edward Winter,30-40,1-2,0-0,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,1010694.0,1024000.0,13306.0,7,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,147.6809766,243.8440125,,,Down the Line,Backhand,,,Down the Line,Forehand,Rudy Quan,Winner,Rudy Quan,0.0,True,Rudy Quan,,1,0,0,1,2,30,40,,,4,1st Serve In,Ad: Wide,,,Down the Line,Forehand,Winner,,,Down the Line,Backhand,,,,0.0,1.0,3.0,2.0,"Set 1: 1-2, 30-40 Rudy Quan Serving"
24,Rudy Quan,Edward Winter,40-40,1-2,0-0,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,1069441.0,1087000.0,17559.0,10,9-12,0,1,2nd Serve In,Wide,Body,Wide,False,Near,,,85.09654418,-38.75717957,118.2422408,242.2870024,Down the Line,Backhand,Net,,Crosscourt,Forehand,Edward Winter,Error,Rudy Quan,0.0,True,,,1,0,0,1,2,40,40,,,4,2nd Serve In,Ad: Wide,,,,,,,,Down the Line,Backhand,Crosscourt,Forehand,Error,1.0,1.0,3.0,3.0,"Set 1: 1-2, 40-40 Rudy Quan Serving"
25,Rudy Quan,Edward Winter,0-0,2-2,0-0,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,1117286.0,1126000.0,8714.0,4,1-4,1,0,1st Serve In,T,T,,False,Far,,,47.76309602,-227.9492892,,,Crosscourt,Backhand,Wide Right,,Crosscourt,Backhand,Rudy Quan,Error,Edward Winter,0.0,False,,,1,0,0,2,2,0,0,,,5,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,1st Serve In,Deuce: T,,,,,,0.0,1.0,1.0,0.0,"Set 1: 2-2, 0-0 Edward Winter Serving"
26,Rudy Quan,Edward Winter,15-0,2-2,0-0,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,1138296.0,1165000.0,26704.0,12,9-12,1,0,1st Serve In,Wide,Wide,,False,Far,,,-147.2736767,-225.7863244,,,Crosscourt,Backhand,Long,,Down the Line,Forehand,Rudy Quan,Error,Edward Winter,,False,,,1,0,0,2,2,15,0,,,5,,,Crosscourt,Backhand,Down the Line,Forehand,Error,1st Serve In,Ad: Wide,,,,,,1.0,2.0,4.0,3.0,"Set 1: 2-2, 15-0 Edward Winter Serving"
27,Rudy Quan,Edward Winter,30-0,2-2,0-0,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,1184917.0,1210000.0,25083.0,2,1-4,0,1,2nd Serve In,Body,Body,Body,False,Far,,,100.4952428,-260.392115,91.23612752,-205.3271325,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Rudy Quan,Error,Edward Winter,,False,,,1,0,0,2,2,30,0,,,5,,,Down the Line,Forehand,Down the Line,Forehand,Error,2nd Serve In,Deuce: Body,,,,,,0.0,0.0,0.0,0.0,"Set 1: 2-2, 30-0 Edward Winter Serving"
28,Rudy Quan,Edward Winter,40-0,2-2,0-0,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,1237564.0,1252100.0,14536.0,7,5-8,0,1,2nd Serve In,Wide,Wide,Wide,False,Far,,,-125.2902012,-274.9783957,-115.1318952,-206.0029418,Crosscourt,Backhand,Net,,Down the Line,Forehand,Edward Winter,Error,Rudy Quan,,False,,,1,0,0,2,2,40,0,,,5,,,Crosscourt,Backhand,,,,2nd Serve In,Ad: Wide,,,Down the Line,Forehand,Error,0.0,1.0,2.0,1.0,"Set 1: 2-2, 40-0 Edward Winter Serving"
29,Rudy Quan,Edward Winter,0-0,2-3,0-0,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,1346373.0,1364000.0,17627.0,8,5-8,0,1,2nd Serve In,T,T,T,False,Far,,,-31.24733705,319.1098972,49.12007327,-217.0049377,Down the Line,Backhand,Net,,Down the Line,Backhand,Edward Winter,Winner,Edward Winter,,False,,,1,0,0,2,3,0,0,,,6,2nd Serve In,Deuce: T,,,,,,,,Down the Line,Backhand,Down the Line,Backhand,Winner,1.0,1.0,3.0,2.0,"Set 1: 2-3, 0-0 Rudy Quan Serving"
30,Rudy Quan,Edward Winter,0-15,2-3,0-0,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,1384620.0,1386308.0,1688.0,2,1-4,1,0,1st Serve In,T,T,,False,Far,,,0.09951881015,-170.8070811,,,Crosscourt,Forehand,Wide Left,Wide Left,Crosscourt,Forehand,Edward Winter,Error,Rudy Quan,,False,,,1,0,0,2,3,0,15,,,6,1st Serve In,Ad: T,,,,,,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,0.0,0.0,0.0,0.0,"Set 1: 2-3, 0-15 Rudy Quan Serving"
31,Rudy Quan,Edward Winter,15-15,2-3,0-0,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,1423481.0,1432999.0,9518.0,6,5-8,0,1,2nd Serve In,T,Wide,T,False,Far,,,175.1691437,-249.3074803,44.43377078,-143.9573655,Down the Line,Backhand,Net,,Down the Line,,Edward Winter,Error,Rudy Quan,,False,,Edward Winter,1,0,0,2,3,15,15,,,6,2nd Serve In,Deuce: T,,,,,,,,Down the Line,Backhand,Down the Line,,Error,1.0,0.0,1.0,2.0,"Set 1: 2-3, 15-15 Rudy Quan Serving"
32,Rudy Quan,Edward Winter,30-15,2-3,0-0,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,1473478.0,1510000.0,36522.0,8,5-8,0,1,2nd Serve In,T,Body,T,False,Far,,,-55.62534996,244.6159339,-19.35059055,-161.8773349,Down the Line,Forehand,Net,,Crosscourt,Backhand,Edward Winter,Error,Rudy Quan,,False,Rudy Quan,,1,0,0,2,3,30,15,,,6,2nd Serve In,Ad: T,,,,,,,,Down the Line,Forehand,Crosscourt,Backhand,Error,1.0,1.0,2.0,2.0,"Set 1: 2-3, 30-15 Rudy Quan Serving"
33,Rudy Quan,Edward Winter,40-15,2-3,0-0,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,1541424.0,1553000.0,11576.0,5,5-8,1,0,1st Serve In,Body,Body,,False,Far,,,60.04976487,-172.0406551,,,Down the Line,Backhand,Net,,Crosscourt,Forehand,Rudy Quan,Error,Edward Winter,,False,,,1,0,0,2,3,40,15,,,6,1st Serve In,Deuce: Body,,,Crosscourt,Forehand,Error,,,Down the Line,Backhand,,,,1.0,0.0,1.0,1.0,"Set 1: 2-3, 40-15 Rudy Quan Serving"
34,Rudy Quan,Edward Winter,40-30,2-3,0-0,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,1592058.0,1605000.0,12942.0,7,5-8,0,1,2nd Serve In,Body,Wide,Body,False,Far,,,-126.7194827,-273.1098535,-86.32782152,-158.2904856,Crosscourt,Forehand,,,Down the Line,Forehand,Rudy Quan,Winner,Rudy Quan,,False,,,1,0,0,2,3,40,30,,,6,2nd Serve In,Ad: Body,,,Down the Line,Forehand,Winner,,,Crosscourt,Forehand,,,,2.0,1.0,1.0,2.0,"Set 1: 2-3, 40-30 Rudy Quan Serving"
35,Rudy Quan,Edward Winter,0-0,3-3,0-0,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,1636000.0,1646999.0,10999.0,3,1-4,0,0,Double Fault,,Wide,,False,Near,,,-169.0100776,235.4511702,,,Down the Line,Forehand,Long,,Down the Line,Forehand,Edward Winter,Error,Rudy Quan,,False,,,1,0,0,3,3,0,0,,,7,,,Down the Line,Forehand,,,,Double Fault,,,,Down the Line,Forehand,,0.0,1.0,0.0,0.0,"Set 1: 3-3, 0-0 Edward Winter Serving"
36,Rudy Quan,Edward Winter,0-15,3-3,0-0,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,1673170.0,1673956.0,786.0,2,1-4,1,0,1st Serve In,T,T,,False,Near,,,30.0,210.0,,,Crosscourt,Forehand,Wide Right,Wide Right,Crosscourt,Forehand,Rudy Quan,Error,Edward Winter,,False,,,1,0,0,3,3,0,15,,,7,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,1st Serve In,Ad: T,,,,,,0.0,0.0,0.0,0.0,"Set 1: 3-3, 0-15 Edward Winter Serving"
37,Rudy Quan,Edward Winter,15-15,3-3,0-0,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,1696582.0,1697645.0,1063.0,2,1-4,1,0,1st Serve In,Body,Body,,False,Near,,,75.0,230.0,,,Crosscourt,Backhand,Long,Long,Crosscourt,Backhand,Rudy Quan,Error,Edward Winter,,False,,,1,0,0,3,3,15,15,,,7,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,1st Serve In,Deuce: Body,,,,,,0.0,0.0,0.0,0.0,"Set 1: 3-3, 15-15 Edward Winter Serving"
38,Rudy Quan,Edward Winter,30-15,3-3,0-0,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,1716291.0,1717448.0,1157.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,122.474393,242.1942203,,,Down the Line,Backhand,Net,Net,Down the Line,Backhand,Rudy Quan,Error,Edward Winter,,False,,,1,0,0,3,3,30,15,,,7,,,Down the Line,Backhand,Down the Line,Backhand,Error,1st Serve In,Ad: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 1: 3-3, 30-15 Edward Winter Serving"
39,Rudy Quan,Edward Winter,40-15,3-3,0-0,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,1741365.0,1742344.0,979.0,2,1-4,1,0,1st Serve In,Body,Body,,False,Near,,,-62.71062992,206.6343887,,,Down the Line,Forehand,Long,Long,Down the Line,Forehand,Rudy Quan,Error,Edward Winter,,False,,,1,0,0,3,3,40,15,,,7,,,Down the Line,Forehand,Down the Line,Forehand,Error,1st Serve In,Deuce: Body,,,,,,0.0,0.0,0.0,0.0,"Set 1: 3-3, 40-15 Edward Winter Serving"
40,Rudy Quan,Edward Winter,0-0,3-4,0-0,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,1841544.0,1842437.0,893.0,2,1-4,0,1,2nd Serve In,T,,T,False,Near,,,,,-48.73994969,232.586636,Crosscourt,Backhand,Long,Long,Crosscourt,Backhand,Edward Winter,Error,Rudy Quan,,False,,,1,0,0,3,4,0,0,,,8,2nd Serve In,Deuce: T,,,,,,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,0.0,0.0,0.0,0.0,"Set 1: 3-4, 0-0 Rudy Quan Serving"
41,Rudy Quan,Edward Winter,15-0,3-4,0-0,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,1873939.0,1881000.0,7061.0,2,1-4,0,1,2nd Serve In,Body,T,Body,False,Near,,,-18.1438867,333.1826608,88.23471675,207.5852526,Crosscourt,Forehand,,,Crosscourt,Forehand,Edward Winter,Winner,Edward Winter,,False,,,1,0,0,3,4,15,0,,,8,2nd Serve In,Ad: Body,,,,,,,,Crosscourt,Forehand,Crosscourt,Forehand,Winner,0.0,0.0,1.0,0.0,"Set 1: 3-4, 15-0 Rudy Quan Serving"
42,Rudy Quan,Edward Winter,15-15,3-4,0-0,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,1899253.0,1911000.0,11747.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,-156.6659941,243.8110947,,,Crosscourt,Forehand,,,Down the Line,Forehand,Rudy Quan,Winner,Rudy Quan,,False,,,1,0,0,3,4,15,15,,,8,1st Serve In,Deuce: Wide,,,Down the Line,Forehand,Winner,,,Crosscourt,Forehand,,,,0.0,0.0,1.0,1.0,"Set 1: 3-4, 15-15 Rudy Quan Serving"
43,Rudy Quan,Edward Winter,30-15,3-4,0-0,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,1935392.0,1949000.0,13608.0,6,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,120.8953357,231.4944554,,,Crosscourt,Backhand,Net,,Down the Line,Forehand,Edward Winter,Error,Rudy Quan,,False,,,1,0,0,3,4,30,15,,,8,1st Serve In,Ad: Wide,,,,,,,,Crosscourt,Backhand,Down the Line,Forehand,Error,0.0,0.0,2.0,2.0,"Set 1: 3-4, 30-15 Rudy Quan Serving"
44,Rudy Quan,Edward Winter,40-15,3-4,0-0,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,1970063.0,1979000.0,8937.0,3,1-4,1,0,1st Serve In,Body,Body,,False,Near,,,-90.37915573,176.0509186,,,Down the Line,Forehand,Long,,Crosscourt,Backhand,Rudy Quan,Error,Edward Winter,,False,,,1,0,0,3,4,40,15,,,8,1st Serve In,Deuce: Body,,,Crosscourt,Backhand,Error,,,Down the Line,Forehand,,,,1.0,0.0,0.0,0.0,"Set 1: 3-4, 40-15 Rudy Quan Serving"
45,Rudy Quan,Edward Winter,40-30,3-4,0-0,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,1996292.0,2006999.0,10707.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,106.7842957,224.5063211,,,Down the Line,Backhand,,,Crosscourt,Forehand,Rudy Quan,Winner,Rudy Quan,,False,,,1,0,0,3,4,40,30,,,8,1st Serve In,Ad: Wide,,,Crosscourt,Forehand,Winner,,,Down the Line,Backhand,,,,0.0,0.0,1.0,1.0,"Set 1: 3-4, 40-30 Rudy Quan Serving"
46,Rudy Quan,Edward Winter,0-0,4-4,0-0,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,2030564.0,2042000.0,11436.0,4,1-4,1,0,1st Serve In,Body,Body,,False,Far,,,55.30367454,-235.1845363,,,Down the Line,Backhand,Wide Left,,Crosscourt,Forehand,Rudy Quan,Error,Edward Winter,,False,Rudy Quan,,1,0,0,4,4,0,0,,,9,,,Down the Line,Backhand,Crosscourt,Forehand,Error,1st Serve In,Deuce: Body,,,,,,0.0,0.0,1.0,1.0,"Set 1: 4-4, 0-0 Edward Winter Serving"
47,Rudy Quan,Edward Winter,0-15,4-4,0-0,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,2068649.0,2075000.0,6351.0,2,1-4,1,0,1st Serve In,T,T,,False,Far,,,-40.46457787,-173.2007765,,,Crosscourt,Forehand,Net,Net,Crosscourt,Forehand,Rudy Quan,Error,Edward Winter,,False,,,1,0,0,4,4,0,15,,,9,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,1st Serve In,Ad: T,,,,,,0.0,0.0,0.0,0.0,"Set 1: 4-4, 0-15 Edward Winter Serving"
48,Rudy Quan,Edward Winter,15-15,4-4,0-0,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,2087084.0,2106000.0,18916.0,4,1-4,0,1,2nd Serve In,Wide,Wide,Wide,False,Far,,,175.1170494,-202.7630687,116.2244969,-140.508388,Crosscourt,Forehand,,,Down the Line,Forehand,Rudy Quan,Winner,Rudy Quan,,False,,,1,0,0,4,4,15,15,,,9,,,Crosscourt,Forehand,Down the Line,Forehand,Winner,2nd Serve In,Deuce: Wide,,,,,,0.0,2.0,1.0,0.0,"Set 1: 4-4, 15-15 Edward Winter Serving"
49,Rudy Quan,Edward Winter,15-30,4-4,0-0,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,2157224.0,2176000.0,18776.0,10,9-12,1,0,1st Serve In,T,T,,False,Far,,,-18.99289698,-241.0734471,,,Crosscourt,Forehand,Wide Right,,Down the Line,Forehand,Rudy Quan,Error,Edward Winter,,False,,,1,0,0,4,4,15,30,,,9,,,Crosscourt,Forehand,Down the Line,Forehand,Error,1st Serve In,Ad: T,,,,,,0.0,2.0,4.0,2.0,"Set 1: 4-4, 15-30 Edward Winter Serving"
50,Rudy Quan,Edward Winter,30-30,4-4,0-0,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,2194600.0,2220999.0,26399.0,5,5-8,0,1,2nd Serve In,T,Body,T,False,Far,,,100.2452592,170.1324967,20.6526028,-141.8106682,Down the Line,Backhand,Net,,Down the Line,Forehand,Edward Winter,Error,Rudy Quan,,False,,,1,0,0,4,4,30,30,,,9,,,Down the Line,Backhand,,,,2nd Serve In,Deuce: T,,,Down the Line,Forehand,Error,0.0,1.0,1.0,1.0,"Set 1: 4-4, 30-30 Edward Winter Serving"
51,Rudy Quan,Edward Winter,30-40,4-4,0-0,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,2250358.0,2267000.0,16642.0,8,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,-110.5669674,-236.2700569,,,Down the Line,Backhand,,,Crosscourt,Forehand,Rudy Quan,Winner,Rudy Quan,,True,,,1,0,0,4,4,30,40,,,9,,,Down the Line,Backhand,Crosscourt,Forehand,Winner,1st Serve In,Ad: Wide,,,,,,0.0,2.0,3.0,2.0,"Set 1: 4-4, 30-40 Edward Winter Serving"
52,Rudy Quan,Edward Winter,0-0,5-4,0-0,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,2387975.0,2393000.0,5025.0,1,1-4,1,0,1st Serve In,T,T,,True,Far,,,11.35211067,-203.3095801,,,,,,,,,Rudy Quan,,Rudy Quan,,False,,,1,0,0,5,4,0,0,,,10,Ace,Deuce: T,,,,,,,,,,,,,0.0,0.0,0.0,0.0,"Set 1: 5-4, 0-0 Rudy Quan Serving"
53,Rudy Quan,Edward Winter,15-0,5-4,0-0,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,2413525.0,2454000.0,40475.0,2,1-4,1,1,1st Serve In,T,T,Body,False,Far,,,0.8697561242,-192.6827318,-63.21404199,-181.4599956,Crosscourt,Forehand,,,Crosscourt,Forehand,Edward Winter,Winner,Edward Winter,,False,,,1,0,0,5,4,15,0,,,10,1st Serve In,Ad: T,,,,,,,,Crosscourt,Forehand,Crosscourt,Forehand,Winner,0.0,0.0,1.0,0.0,"Set 1: 5-4, 15-0 Rudy Quan Serving"
54,Rudy Quan,Edward Winter,15-15,5-4,0-0,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,2484690.0,2497000.0,12310.0,7,5-8,1,0,1st Serve In,T,T,,False,Far,,,46.97264873,-157.1604878,,,Down the Line,Backhand,Net,,Down the Line,Backhand,Rudy Quan,Error,Edward Winter,,False,,,1,0,0,5,4,15,15,,,10,1st Serve In,Deuce: T,,,Down the Line,Backhand,Error,,,Down the Line,Backhand,,,,1.0,0.0,2.0,2.0,"Set 1: 5-4, 15-15 Rudy Quan Serving"
55,Rudy Quan,Edward Winter,15-30,5-4,0-0,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,2529000.0,2556000.0,27000.0,4,1-4,0,1,2nd Serve In,T,Wide,T,False,Far,,,-168.5090004,-172.4901356,-0.797451881,-192.0886811,Down the Line,Forehand,Net,,Down the Line,Backhand,Edward Winter,Error,Rudy Quan,,False,,,1,0,0,5,4,15,30,,,10,2nd Serve In,Ad: T,,,,,,,,Down the Line,Forehand,Down the Line,Backhand,Error,1.0,1.0,1.0,0.0,"Set 1: 5-4, 15-30 Rudy Quan Serving"
56,Rudy Quan,Edward Winter,30-30,5-4,0-0,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,2566373.0,2580999.0,14626.0,8,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,131.5675416,-160.7781496,,,Down the Line,Forehand,,,Down the Line,Backhand,Edward Winter,Winner,Edward Winter,,False,,,1,0,0,5,4,30,30,,,10,1st Serve In,Deuce: Wide,,,,,,,,Down the Line,Forehand,Down the Line,Backhand,Winner,3.0,2.0,1.0,1.0,"Set 1: 5-4, 30-30 Rudy Quan Serving"
57,Rudy Quan,Edward Winter,40-30,5-4,0-0,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,2608338.0,2616000.0,7662.0,4,1-4,1,0,1st Serve In,T,T,,False,Far,,,-48.59890092,-167.0187445,,,Crosscourt,Forehand,Wide Left,,Down the Line,Backhand,Edward Winter,Error,Rudy Quan,,False,,,1,0,0,5,4,40,30,,,10,1st Serve In,Ad: T,,,,,,,,Crosscourt,Forehand,Down the Line,Backhand,Error,1.0,0.0,0.0,1.0,"Set 1: 5-4, 40-30 Rudy Quan Serving"
