pointNumber,player1Name,player2Name,pointScore,gameScore,setScore,tiebreakScore,side,serverName,returnerName,clientTeam,opponentTeam,Position,pointEndPosition,Duration,rallyCount,rallyCountFreq,firstServeIn,secondServeIn,serveResult,serveInPlacement,firstServeZone,secondServeZone,isAce,serverFarNear,serverStartLocation,returnerStartLocation,firstServeXCoord,firstServeYCoord,secondServeXCoord,secondServeYCoord,returnDirection,returnFhBh,errorType,returnError,lastShotDirection,lastShotFhBh,lastShotHitBy,lastShotResult,pointWonBy,isExcitingPoint,isBreakPoint,atNetPlayer1,atNetPlayer2,setNum,player1SetScore,player2SetScore,player1GameScore,player2GameScore,player1PointScore,player2PointScore,player1TiebreakScore,player2TiebreakScore,gameNumber,player1ServeResult,player1ServePlacement,player1ReturnPlacement,player1ReturnFhBh,player1LastShotPlacement,player1LastShotFhBh,player1LastShotResult,player2ServeResult,player2ServePlacement,player2ReturnPlacement,player2ReturnFhBh,player2LastShotPlacement,player2LastShotFhBh,player2LastShotResult,deepCountPlayer1,deepCountPlayer2,shortCountPlayer1,shortCountPlayer2,Name
11,Emon Van Loben Sels,Corey Craig,40-30,1-0,0-0,,Ad,Corey Craig,Emon Van Loben Sels,UCLA,Florida State University,450011.0,478887.0,28876.0,2,1-4,1,0,1st Serve In,T,T,,False,Near,,,48.0,233.0,,,Crosscourt,Forehand,Wide Right,Wide Right,Crosscourt,Forehand,Emon Van Loben Sels,Error,Corey Craig,0.0,False,,,1,0,0,1,0,40,30,,,2,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,1st Serve In,Ad: T,,,,,,0.0,0.0,0.0,0.0,"Set 1: 1-0, 40-30 Corey Craig Serving"
12,Emon Van Loben Sels,Corey Craig,0-0,1-1,0-0,,Deuce,Emon Van Loben Sels,Corey Craig,UCLA,Florida State University,478877.0,515121.0,36244.0,3,1-4,1,0,1st Serve In,Body,Body,,False,Far,,,70.0,-223.0,,,Crosscourt,Backhand,,,Down the Line,Forehand,Emon Van Loben Sels,Winner,Emon Van Loben Sels,0.0,False,,,1,0,0,1,1,0,0,,,3,1st Serve In,Deuce: Body,,,Down the Line,Forehand,Winner,,,Crosscourt,Backhand,,,,0.0,1.0,1.0,0.0,"Set 1: 1-1, 0-0 Emon Van Loben Sels Serving"
13,Emon Van Loben Sels,Corey Craig,15-0,1-1,0-0,,Ad,Emon Van Loben Sels,Corey Craig,UCLA,Florida State University,515111.0,571769.0,56658.0,5,5-8,0,1,2nd Serve In,T,Body,T,False,Far,,,-96.0,3.0,-48.0,-218.0,Crosscourt,Backhand,Long,,Crosscourt,Backhand,Emon Van Loben Sels,Error,Corey Craig,0.0,False,,,1,0,0,1,1,15,0,,,3,2nd Serve In,Ad: T,,,Crosscourt,Backhand,Error,,,Crosscourt,Backhand,,,,1.0,1.0,1.0,0.0,"Set 1: 1-1, 15-0 Emon Van Loben Sels Serving"
14,Emon Van Loben Sels,Corey Craig,15-15,1-1,0-0,,Deuce,Emon Van Loben Sels,Corey Craig,UCLA,Florida State University,571759.0,614188.0,42429.0,1,1-4,0,0,Double Fault,Body,Wide,Body,False,Far,,,184.0,-252.0,96.0,-255.0,,,,,,,Emon Van Loben Sels,,Corey Craig,0.0,False,,,1,0,0,1,1,15,15,,,3,Double Fault,Deuce: Body,,,,,,,,,,,,,0.0,0.0,0.0,0.0,"Set 1: 1-1, 15-15 Emon Van Loben Sels Serving"
15,Emon Van Loben Sels,Corey Craig,15-30,1-1,0-0,,Ad,Emon Van Loben Sels,Corey Craig,UCLA,Florida State University,625084.0,654066.0,28982.0,3,1-4,0,1,2nd Serve In,Body,Body,Body,False,Far,,,-53.0,-268.0,-98.0,-228.0,Down the Line,Forehand,Long,,Crosscourt,Forehand,Emon Van Loben Sels,Error,Corey Craig,0.0,False,,,1,0,0,1,1,15,30,,,3,2nd Serve In,Ad: Body,,,Crosscourt,Forehand,Error,,,Down the Line,Forehand,,,,0.0,0.0,1.0,0.0,"Set 1: 1-1, 15-30 Emon Van Loben Sels Serving"
16,Emon Van Loben Sels,Corey Craig,15-40,1-1,0-0,,Deuce,Emon Van Loben Sels,Corey Craig,UCLA,Florida State University,654056.0,715985.0,61929.0,15,13+,0,1,2nd Serve In,Wide,Body,Wide,False,Far,,,59.0,1.0,107.0,-236.0,Down the Line,Backhand,Wide Right,,Crosscourt,Forehand,Emon Van Loben Sels,Error,Corey Craig,0.0,True,,,1,0,0,1,1,15,40,,,3,2nd Serve In,Deuce: Wide,,,Crosscourt,Forehand,Error,,,Down the Line,Backhand,,,,5.0,3.0,2.0,3.0,"Set 1: 1-1, 15-40 Emon Van Loben Sels Serving"
17,Emon Van Loben Sels,Corey Craig,0-0,1-2,0-0,,Deuce,Corey Craig,Emon Van Loben Sels,UCLA,Florida State University,715975.0,831109.0,115134.0,3,1-4,0,1,2nd Serve In,Body,T,Body,False,Far,,,30.0,-266.0,75.0,-226.0,Crosscourt,Forehand,Wide Right,,Down the Line,Forehand,Corey Craig,Error,Emon Van Loben Sels,,False,,,1,0,0,1,2,0,0,,,4,,,Crosscourt,Forehand,,,,2nd Serve In,Deuce: Body,,,Down the Line,Forehand,Error,0.0,1.0,0.0,0.0,"Set 1: 1-2, 0-0 Corey Craig Serving"
18,Emon Van Loben Sels,Corey Craig,0-15,1-2,0-0,,Ad,Corey Craig,Emon Van Loben Sels,UCLA,Florida State University,840362.0,857025.0,16663.0,3,1-4,1,0,1st Serve In,Body,Body,,False,Far,,,-101.0,-202.0,,,Crosscourt,Backhand,Net,,Down the Line,Forehand,Corey Craig,Error,Emon Van Loben Sels,,False,,,1,0,0,1,2,0,15,,,4,,,Crosscourt,Backhand,,,,1st Serve In,Ad: Body,,,Down the Line,Forehand,Error,0.0,0.0,0.0,1.0,"Set 1: 1-2, 0-15 Corey Craig Serving"
19,Emon Van Loben Sels,Corey Craig,0-30,1-2,0-0,,Deuce,Corey Craig,Emon Van Loben Sels,UCLA,Florida State University,866449.0,879310.0,12861.0,5,5-8,1,0,1st Serve In,Body,Body,,False,Far,,,62.0,-124.0,,,Crosscourt,Forehand,Long,,Down the Line,Forehand,Corey Craig,Error,Emon Van Loben Sels,,False,,,1,0,0,1,2,0,30,,,4,,,Crosscourt,Forehand,,,,1st Serve In,Deuce: Body,,,Down the Line,Forehand,Error,0.0,1.0,1.0,1.0,"Set 1: 1-2, 0-30 Corey Craig Serving"
20,Emon Van Loben Sels,Corey Craig,0-40,1-2,0-0,,Ad,Corey Craig,Emon Van Loben Sels,UCLA,Florida State University,879300.0,943132.0,63832.0,27,13+,1,0,1st Serve In,Wide,Wide,,False,Far,,,-120.0,-215.0,,,Crosscourt,Backhand,Long,,Down the Line,Backhand,Corey Craig,Error,Emon Van Loben Sels,,True,,,1,0,0,1,2,0,40,,,4,,,Crosscourt,Backhand,,,,1st Serve In,Ad: Wide,,,Down the Line,Backhand,Error,3.0,8.0,9.0,5.0,"Set 1: 1-2, 0-40 Corey Craig Serving"
