pointNumber,player1Name,player2Name,pointScore,gameScore,setScore,tiebreakScore,side,serverName,returnerName,clientTeam,opponentTeam,Position,pointEndPosition,Duration,rallyCount,rallyCountFreq,firstServeIn,secondServeIn,serveResult,serveInPlacement,firstServeZone,secondServeZone,isAce,serverFarNear,serverStartLocation,returnerStartLocation,firstServeXCoord,firstServeYCoord,secondServeXCoord,secondServeYCoord,returnDirection,returnFhBh,errorType,returnError,lastShotDirection,lastShotFhBh,lastShotHitBy,lastShotResult,pointWonBy,isExcitingPoint,isBreakPoint,atNetPlayer1,atNetPlayer2,setNum,player1SetScore,player2SetScore,player1GameScore,player2GameScore,player1PointScore,player2PointScore,player1TiebreakScore,player2TiebreakScore,gameNumber,player1ServeResult,player1ServePlacement,player1ReturnPlacement,player1ReturnFhBh,player1LastShotPlacement,player1LastShotFhBh,player1LastShotResult,player2ServeResult,player2ServePlacement,player2ReturnPlacement,player2ReturnFhBh,player2LastShotPlacement,player2LastShotFhBh,player2LastShotResult,deepCountPlayer1,deepCountPlayer2,shortCountPlayer1,shortCountPlayer2,Name
45,Emon Van Loben Sels,Derrick Chen,15-15,5-3,0-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,2710484.0,2720832.0,10348.0,8,5-8,1,0,1st Serve In,Body,Body,,False,Near,,,-79.0,237.0,,,Crosscourt,Forehand,Net,,Crosscourt,Backhand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,1,0,0,5,3,15,15,,,9,1st Serve In,Deuce: Body,,,,,,,,Crosscourt,Forehand,Crosscourt,Backhand,Error,0.0,1.0,3.0,2.0,"Set 1: 5-3, 15-15 Emon Van Loben Sels Serving"
46,Emon Van Loben Sels,Derrick Chen,30-15,5-3,0-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,2761538.0,2768412.0,6874.0,4,1-4,1,0,1st Serve In,T,T,,False,Near,,,19.0,226.0,,,Crosscourt,Forehand,Long,,Down the Line,Forehand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,1,0,0,5,3,30,15,,,9,1st Serve In,Ad: T,,,,,,,,Crosscourt,Forehand,Down the Line,Forehand,Error,0.0,0.0,1.0,1.0,"Set 1: 5-3, 30-15 Emon Van Loben Sels Serving"
47,Emon Van Loben Sels,Derrick Chen,40-15,5-3,0-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,2792914.0,2799061.0,6147.0,3,1-4,1,0,1st Serve In,Body,Body,,False,Near,,,-58.0,237.0,,,Crosscourt,Backhand,,,Down the Line,Forehand,Emon Van Loben Sels,Winner,Emon Van Loben Sels,,False,Emon Van Loben Sels,,1,0,0,5,3,40,15,,,9,1st Serve In,Deuce: Body,,,Down the Line,Forehand,Winner,,,Crosscourt,Backhand,,,,0.0,0.0,1.0,1.0,"Set 1: 5-3, 40-15 Emon Van Loben Sels Serving"
48,Emon Van Loben Sels,Derrick Chen,0-0,0-0,1-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,3073048.0,3080658.0,7610.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,-120.0,203.0,,,Crosscourt,Forehand,Net,,Down the Line,Forehand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,2,1,0,0,0,0,0,,,1,,,Crosscourt,Forehand,,,,1st Serve In,Deuce: Wide,,,Down the Line,Forehand,Error,0.0,0.0,0.0,1.0,"Set 2: 0-0, 0-0 Derrick Chen Serving"
49,Emon Van Loben Sels,Derrick Chen,15-0,0-0,1-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,3103738.0,3134430.0,30692.0,8,5-8,0,1,2nd Serve In,Body,Wide,Body,False,Near,,,168.0,163.0,75.0,208.0,Crosscourt,Forehand,Wide Right,,Crosscourt,Backhand,Emon Van Loben Sels,Error,Derrick Chen,,False,,,2,1,0,0,0,15,0,,,1,,,Crosscourt,Forehand,Crosscourt,Backhand,Error,2nd Serve In,Ad: Body,,,,,,1.0,1.0,2.0,2.0,"Set 2: 0-0, 15-0 Derrick Chen Serving"
50,Emon Van Loben Sels,Derrick Chen,15-15,0-0,1-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,3153041.0,3173256.0,20215.0,5,5-8,0,1,2nd Serve In,T,T,T,False,Near,,,22.0,165.0,-16.0,216.0,Down the Line,Backhand,Net,,Down the Line,Backhand,Derrick Chen,Error,Emon Van Loben Sels,,False,,Derrick Chen,2,1,0,0,0,15,15,,,1,,,Down the Line,Backhand,,,,2nd Serve In,Deuce: T,,,Down the Line,Backhand,Error,1.0,0.0,0.0,2.0,"Set 2: 0-0, 15-15 Derrick Chen Serving"
51,Emon Van Loben Sels,Derrick Chen,30-15,0-0,1-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,3199950.0,3217111.0,17161.0,9,9-12,1,0,1st Serve In,T,T,,False,Near,,,30.0,208.0,,,Crosscourt,Forehand,,,Crosscourt,Backhand,Derrick Chen,Winner,Derrick Chen,,False,,Derrick Chen,2,1,0,0,0,30,15,,,1,,,Crosscourt,Forehand,,,,1st Serve In,Ad: T,,,Crosscourt,Backhand,Winner,2.0,0.0,2.0,4.0,"Set 2: 0-0, 30-15 Derrick Chen Serving"
52,Emon Van Loben Sels,Derrick Chen,30-30,0-0,1-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,3238571.0,3266606.0,28035.0,6,5-8,0,1,2nd Serve In,Body,Wide,Body,False,Near,,,-175.0,221.0,-77.0,149.0,Crosscourt,Backhand,Net,,Down the Line,Forehand,Emon Van Loben Sels,Error,Derrick Chen,,False,,,2,1,0,0,0,30,30,,,1,,,Crosscourt,Backhand,Down the Line,Forehand,Error,2nd Serve In,Deuce: Body,,,,,,2.0,0.0,0.0,2.0,"Set 2: 0-0, 30-30 Derrick Chen Serving"
53,Emon Van Loben Sels,Derrick Chen,30-40,0-0,1-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,3295456.0,3314700.0,19244.0,4,1-4,0,1,2nd Serve In,Wide,Wide,Wide,False,Near,,,174.0,187.0,128.0,203.0,Crosscourt,Backhand,Net,,Down the Line,Backhand,Emon Van Loben Sels,Error,Derrick Chen,,True,,,2,1,0,0,0,30,40,,,1,,,Crosscourt,Backhand,Down the Line,Backhand,Error,2nd Serve In,Ad: Wide,,,,,,0.0,0.0,1.0,1.0,"Set 2: 0-0, 30-40 Derrick Chen Serving"
54,Emon Van Loben Sels,Derrick Chen,0-0,0-1,1-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,3399301.0,,,1,1-4,0,1,2nd Serve In,Body,T,Body,True,Near,,,-53.0,290.0,-74.0,232.0,,,,,,,Emon Van Loben Sels,,Emon Van Loben Sels,,False,,,2,1,0,0,1,0,0,,,2,Ace,Deuce: Body,,,,,,,,,,,,,0.0,0.0,0.0,0.0,"Set 2: 0-1, 0-0 Emon Van Loben Sels Serving"
55,Emon Van Loben Sels,Derrick Chen,0-15,0-1,1-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,3439585.0,3449724.0,10139.0,4,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,120.0,232.0,,,Crosscourt,Backhand,,,Crosscourt,Backhand,Derrick Chen,Winner,Derrick Chen,,False,,,2,1,0,0,1,0,15,,,2,1st Serve In,Ad: Wide,,,,,,,,Crosscourt,Backhand,Crosscourt,Backhand,Winner,0.0,1.0,2.0,0.0,"Set 2: 0-1, 0-15 Emon Van Loben Sels Serving"
56,Emon Van Loben Sels,Derrick Chen,0-30,0-1,1-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,3469783.0,3489991.0,20208.0,6,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,-114.0,234.0,,,Down the Line,Forehand,Net,,Down the Line,Forehand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,2,1,0,0,1,0,30,,,2,1st Serve In,Deuce: Wide,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,0.0,1.0,2.0,1.0,"Set 2: 0-1, 0-30 Emon Van Loben Sels Serving"
57,Emon Van Loben Sels,Derrick Chen,15-30,0-1,1-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,3514137.0,3523864.0,9727.0,4,1-4,1,0,1st Serve In,T,T,,False,Near,,,24.0,218.0,,,Down the Line,Forehand,Net,,Down the Line,Backhand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,2,1,0,0,1,15,30,,,2,1st Serve In,Ad: T,,,,,,,,Down the Line,Forehand,Down the Line,Backhand,Error,0.0,1.0,1.0,0.0,"Set 2: 0-1, 15-30 Emon Van Loben Sels Serving"
58,Emon Van Loben Sels,Derrick Chen,30-30,0-1,1-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,3546581.0,3582059.0,35478.0,15,13+,0,1,2nd Serve In,Body,Body,Body,False,Near,,,-64.0,277.0,-72.0,213.0,Down the Line,Forehand,Long,,Crosscourt,Forehand,Emon Van Loben Sels,Error,Derrick Chen,,False,,,2,1,0,0,1,30,30,,,2,2nd Serve In,Deuce: Body,,,Crosscourt,Forehand,Error,,,Down the Line,Forehand,,,,0.0,3.0,7.0,3.0,"Set 2: 0-1, 30-30 Emon Van Loben Sels Serving"
59,Emon Van Loben Sels,Derrick Chen,30-40,0-1,1-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,3613594.0,3632494.0,18900.0,4,1-4,0,1,2nd Serve In,Body,Wide,Body,False,Near,,,190.0,208.0,91.0,205.0,Crosscourt,Forehand,Net,,Down the Line,Backhand,Derrick Chen,Error,Emon Van Loben Sels,,True,,,2,1,0,0,1,30,40,,,2,2nd Serve In,Ad: Body,,,,,,,,Crosscourt,Forehand,Down the Line,Backhand,Error,0.0,0.0,1.0,1.0,"Set 2: 0-1, 30-40 Emon Van Loben Sels Serving"
60,Emon Van Loben Sels,Derrick Chen,40-40,0-1,1-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,3670225.0,3696205.0,25980.0,12,9-12,1,0,1st Serve In,Body,Body,,False,Near,,,-82.0,216.0,,,Down the Line,Forehand,Wide Left,,Down the Line,Forehand,Derrick Chen,Error,Emon Van Loben Sels,,True,,Derrick Chen,2,1,0,0,1,40,40,,,2,1st Serve In,Deuce: Body,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,1.0,2.0,4.0,3.0,"Set 2: 0-1, 40-40 Emon Van Loben Sels Serving"
61,Emon Van Loben Sels,Derrick Chen,0-0,1-1,1-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,3740632.0,3766232.0,25600.0,5,5-8,0,1,2nd Serve In,Wide,T,Wide,False,Far,,,16.0,0.0,139.0,-192.0,Down the Line,Forehand,Net,,Crosscourt,Backhand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,2,1,0,1,1,0,0,,,3,,,Down the Line,Forehand,,,,2nd Serve In,Deuce: Wide,,,Crosscourt,Backhand,Error,1.0,1.0,0.0,1.0,"Set 2: 1-1, 0-0 Derrick Chen Serving"
62,Emon Van Loben Sels,Derrick Chen,15-0,1-1,1-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,3803487.0,3809009.0,5522.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-125.0,-208.0,,,Crosscourt,Backhand,Long,Long,Crosscourt,Backhand,Emon Van Loben Sels,Error,Derrick Chen,,False,,,2,1,0,1,1,15,0,,,3,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,1st Serve In,Ad: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 2: 1-1, 15-0 Derrick Chen Serving"
63,Emon Van Loben Sels,Derrick Chen,15-15,1-1,1-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,3830284.0,3853394.0,23110.0,5,5-8,0,1,2nd Serve In,Body,Body,Body,False,Far,,,102.0,0.0,64.0,-195.0,Crosscourt,Backhand,Wide Left,,Down the Line,Backhand,Derrick Chen,Error,Emon Van Loben Sels,,False,,Derrick Chen,2,1,0,1,1,15,15,,,3,,,Crosscourt,Backhand,,,,2nd Serve In,Deuce: Body,,,Down the Line,Backhand,Error,0.0,0.0,1.0,2.0,"Set 2: 1-1, 15-15 Derrick Chen Serving"
64,Emon Van Loben Sels,Derrick Chen,30-15,1-1,1-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,3881776.0,3902515.0,20739.0,3,1-4,0,1,2nd Serve In,T,T,T,False,Far,,,40.0,0.0,-34.0,-123.0,Crosscourt,Forehand,Long,,Down the Line,Backhand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,2,1,0,1,1,30,15,,,3,,,Crosscourt,Forehand,,,,2nd Serve In,Ad: T,,,Down the Line,Backhand,Error,0.0,0.0,0.0,1.0,"Set 2: 1-1, 30-15 Derrick Chen Serving"
65,Emon Van Loben Sels,Derrick Chen,40-15,1-1,1-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,3929732.0,3980469.0,50737.0,22,13+,0,1,2nd Serve In,Body,Body,Body,False,Far,,,99.0,0.0,75.0,-179.0,Down the Line,Forehand,,,Crosscourt,Backhand,Emon Van Loben Sels,Winner,Emon Van Loben Sels,,False,,Derrick Chen,2,1,0,1,1,40,15,,,3,,,Down the Line,Forehand,Crosscourt,Backhand,Winner,2nd Serve In,Deuce: Body,,,,,,1.0,5.0,9.0,6.0,"Set 2: 1-1, 40-15 Derrick Chen Serving"
66,Emon Van Loben Sels,Derrick Chen,0-0,1-2,1-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,4107833.0,4139469.0,31636.0,4,1-4,0,1,2nd Serve In,TRUE,Body,TRUE,False,Far,,,96.0,18.0,37.0,-233.0,Crosscourt,Backhand,Long,,Down the Line,Forehand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,2,1,0,1,2,0,0,,,4,2nd Serve In,Deuce: TRUE,,,,,,,,Crosscourt,Backhand,Down the Line,Forehand,Error,1.0,0.0,0.0,1.0,"Set 2: 1-2, 0-0 Emon Van Loben Sels Serving"
67,Emon Van Loben Sels,Derrick Chen,15-0,1-2,1-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,4162833.0,4174569.0,11736.0,7,5-8,1,0,1st Serve In,Body,Body,,False,Far,,,-88.0,-209.0,,,Down the Line,Forehand,Long,,Down the Line,Forehand,Emon Van Loben Sels,Error,Derrick Chen,,False,,,2,1,0,1,2,15,0,,,4,1st Serve In,Ad: Body,,,Down the Line,Forehand,Error,,,Down the Line,Forehand,,,,3.0,1.0,0.0,1.0,"Set 2: 1-2, 15-0 Emon Van Loben Sels Serving"
68,Emon Van Loben Sels,Derrick Chen,15-15,1-2,1-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,4204993.0,4222455.0,17462.0,1,1-4,0,0,Double Fault,TRUE,Body,TRUE,False,Far,,,83.0,20.0,40.0,15.0,,,,,,,Emon Van Loben Sels,,Derrick Chen,,False,,,2,1,0,1,2,15,15,,,4,Double Fault,Deuce: TRUE,,,,,,,,,,,,,0.0,0.0,0.0,0.0,"Set 2: 1-2, 15-15 Emon Van Loben Sels Serving"
69,Emon Van Loben Sels,Derrick Chen,15-30,1-2,1-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,4245438.0,4250700.0,5262.0,2,1-4,1,0,1st Serve In,T,T,,False,Far,,,-21.0,-218.0,,,Crosscourt,Forehand,Long,Long,Crosscourt,Forehand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,2,1,0,1,2,15,30,,,4,1st Serve In,Ad: T,,,,,,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,0.0,0.0,0.0,0.0,"Set 2: 1-2, 15-30 Emon Van Loben Sels Serving"
70,Emon Van Loben Sels,Derrick Chen,30-30,1-2,1-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,4272198.0,4277614.0,5416.0,2,1-4,1,0,1st Serve In,Body,Body,,False,Far,,,51.0,-140.0,,,Crosscourt,Backhand,Long,Long,Crosscourt,Backhand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,2,1,0,1,2,30,30,,,4,1st Serve In,Deuce: Body,,,,,,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,0.0,0.0,0.0,0.0,"Set 2: 1-2, 30-30 Emon Van Loben Sels Serving"
71,Emon Van Loben Sels,Derrick Chen,40-30,1-2,1-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,4295746.0,4316764.0,21018.0,16,13+,1,0,1st Serve In,Wide,Wide,,False,Far,,,-136.0,-220.0,,,Down the Line,Backhand,,,Crosscourt,Forehand,Derrick Chen,Winner,Derrick Chen,,False,,Derrick Chen,2,1,0,1,2,40,30,,,4,1st Serve In,Ad: Wide,,,,,,,,Down the Line,Backhand,Crosscourt,Forehand,Winner,7.0,1.0,1.0,6.0,"Set 2: 1-2, 40-30 Emon Van Loben Sels Serving"
72,Emon Van Loben Sels,Derrick Chen,40-40,1-2,1-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,4345607.0,4351485.0,5878.0,3,1-4,1,0,1st Serve In,Body,Body,,False,Far,,,-56.0,-236.0,,,Down the Line,Forehand,Long,,Down the Line,Forehand,Emon Van Loben Sels,Error,Derrick Chen,,True,,,2,1,0,1,2,40,40,,,4,1st Serve In,Ad: Body,,,Down the Line,Forehand,Error,,,Down the Line,Forehand,,,,1.0,0.0,0.0,0.0,"Set 2: 1-2, 40-40 Emon Van Loben Sels Serving"
73,Emon Van Loben Sels,Derrick Chen,0-0,2-2,1-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,4388376.0,4410500.0,22124.0,4,1-4,0,1,2nd Serve In,TRUE,Body,TRUE,False,Near,,,-64.0,-9.0,-53.0,226.0,Crosscourt,Backhand,Wide Left,,Down the Line,Backhand,Emon Van Loben Sels,Error,Derrick Chen,,False,,,2,1,0,2,2,0,0,,,5,,,Crosscourt,Backhand,Down the Line,Backhand,Error,2nd Serve In,Deuce: TRUE,,,,,,1.0,0.0,0.0,1.0,"Set 2: 2-2, 0-0 Derrick Chen Serving"
74,Emon Van Loben Sels,Derrick Chen,0-15,2-2,1-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,4438600.0,4449818.0,11218.0,5,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,115.0,231.0,,,Crosscourt,Backhand,,,Down the Line,Backhand,Derrick Chen,Winner,Derrick Chen,,False,,Derrick Chen,2,1,0,2,2,0,15,,,5,,,Crosscourt,Backhand,,,,1st Serve In,Ad: Wide,,,Down the Line,Backhand,Winner,1.0,0.0,1.0,2.0,"Set 2: 2-2, 0-15 Derrick Chen Serving"
75,Emon Van Loben Sels,Derrick Chen,15-15,2-2,1-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,4472160.0,4480541.0,8381.0,4,1-4,1,0,1st Serve In,T,T,,False,Near,,,-40.0,212.0,,,Down the Line,Backhand,Wide Left,,Down the Line,Backhand,Emon Van Loben Sels,Error,Derrick Chen,,False,,,2,1,0,2,2,15,15,,,5,,,Down the Line,Backhand,Down the Line,Backhand,Error,1st Serve In,Deuce: T,,,,,,1.0,1.0,0.0,0.0,"Set 2: 2-2, 15-15 Derrick Chen Serving"
76,Emon Van Loben Sels,Derrick Chen,30-15,2-2,1-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,4497544.0,4516660.0,19116.0,5,5-8,0,1,2nd Serve In,TRUE,T,TRUE,False,Near,,,-21.0,207.0,40.0,223.0,Crosscourt,Forehand,Long,,Down the Line,Forehand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,2,1,0,2,2,30,15,,,5,,,Crosscourt,Forehand,,,,2nd Serve In,Ad: TRUE,,,Down the Line,Forehand,Error,0.0,0.0,1.0,2.0,"Set 2: 2-2, 30-15 Derrick Chen Serving"
77,Emon Van Loben Sels,Derrick Chen,30-30,2-2,1-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,4547927.0,4552584.0,4657.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,-120.0,212.0,,,Down the Line,Forehand,Net,,Down the Line,Backhand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,2,1,0,2,2,30,30,,,5,,,Down the Line,Forehand,,,,1st Serve In,Deuce: Wide,,,Down the Line,Backhand,Error,0.0,0.0,0.0,1.0,"Set 2: 2-2, 30-30 Derrick Chen Serving"
78,Emon Van Loben Sels,Derrick Chen,30-40,2-2,1-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,4582504.0,4587895.0,5391.0,3,1-4,1,0,1st Serve In,Body,Body,,False,Near,,,80.0,220.0,,,Crosscourt,Backhand,Net,,Down the Line,Forehand,Derrick Chen,Error,Emon Van Loben Sels,,True,,,2,1,0,2,2,30,40,,,5,,,Crosscourt,Backhand,,,,1st Serve In,Ad: Body,,,Down the Line,Forehand,Error,0.0,0.0,0.0,1.0,"Set 2: 2-2, 30-40 Derrick Chen Serving"
79,Emon Van Loben Sels,Derrick Chen,40-40,2-2,1-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,4621562.0,4641423.0,19861.0,6,5-8,0,1,2nd Serve In,TRUE,T,TRUE,False,Near,,,-21.0,183.0,43.0,223.0,Crosscourt,Forehand,Net,,Down the Line,Backhand,Emon Van Loben Sels,Error,Derrick Chen,,True,,,2,1,0,2,2,40,40,,,5,,,Crosscourt,Forehand,Down the Line,Backhand,Error,2nd Serve In,Ad: TRUE,,,,,,1.0,0.0,1.0,2.0,"Set 2: 2-2, 40-40 Derrick Chen Serving"
80,Emon Van Loben Sels,Derrick Chen,0-0,2-3,1-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,4767348.0,4775319.0,7971.0,2,1-4,0,1,2nd Serve In,Body,Wide,Body,False,Near,,,-181.0,276.0,-58.0,238.0,Crosscourt,Backhand,Wide Left,Wide Left,Crosscourt,Backhand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,2,1,0,2,3,0,0,,,6,2nd Serve In,Deuce: Body,,,,,,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,0.0,0.0,0.0,0.0,"Set 2: 2-3, 0-0 Emon Van Loben Sels Serving"
81,Emon Van Loben Sels,Derrick Chen,15-0,2-3,1-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,4787188.0,4807964.0,20776.0,6,5-8,1,0,1st Serve In,Body,Body,,False,Near,,,75.0,217.0,,,Crosscourt,Backhand,,,Down the Line,Backhand,Derrick Chen,Winner,Derrick Chen,,False,,,2,1,0,2,3,15,0,,,6,1st Serve In,Ad: Body,,,,,,,,Crosscourt,Backhand,Down the Line,Backhand,Winner,0.0,0.0,3.0,2.0,"Set 2: 2-3, 15-0 Emon Van Loben Sels Serving"
82,Emon Van Loben Sels,Derrick Chen,15-15,2-3,1-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,4807954.0,,,1,1-4,0,1,2nd Serve In,Body,Body,Body,True,Near,,,-61.0,1.0,-56.0,222.0,,,,,,,Emon Van Loben Sels,,Emon Van Loben Sels,,False,,,2,1,0,2,3,15,15,,,6,Ace,Deuce: Body,,,,,,,,,,,,,0.0,0.0,0.0,0.0,"Set 2: 2-3, 15-15 Emon Van Loben Sels Serving"
83,Emon Van Loben Sels,Derrick Chen,15-30,2-3,1-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,4857043.0,4891850.0,34807.0,6,5-8,0,1,2nd Serve In,Body,Body,Body,False,Near,,,70.0,4.0,70.0,236.0,Crosscourt,Backhand,Net,,Down the Line,Forehand,Derrick Chen,Error,Emon Van Loben Sels,,False,,Derrick Chen,2,1,0,2,3,15,30,,,6,2nd Serve In,Ad: Body,,,,,,,,Crosscourt,Backhand,Down the Line,Forehand,Error,0.0,0.0,2.0,2.0,"Set 2: 2-3, 15-30 Emon Van Loben Sels Serving"
84,Emon Van Loben Sels,Derrick Chen,30-30,2-3,1-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,4891840.0,4928708.0,36868.0,3,1-4,1,0,1st Serve In,T,T,,False,Near,,,-5.0,241.0,,,Crosscourt,Backhand,,,Crosscourt,Forehand,Emon Van Loben Sels,Winner,Emon Van Loben Sels,,False,Emon Van Loben Sels,,2,1,0,2,3,30,30,,,6,1st Serve In,Deuce: T,,,Crosscourt,Forehand,Winner,,,Crosscourt,Backhand,,,,0.0,0.0,1.0,1.0,"Set 2: 2-3, 30-30 Emon Van Loben Sels Serving"
85,Emon Van Loben Sels,Derrick Chen,40-30,2-3,1-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,4932528.0,4977001.0,44473.0,7,5-8,0,1,2nd Serve In,Body,Body,Body,False,Near,,,67.0,254.0,80.0,212.0,Down the Line,Backhand,Long,,Crosscourt,Backhand,Emon Van Loben Sels,Error,Derrick Chen,,False,,,2,1,0,2,3,40,30,,,6,2nd Serve In,Ad: Body,,,Crosscourt,Backhand,Error,,,Down the Line,Backhand,,,,0.0,1.0,3.0,1.0,"Set 2: 2-3, 40-30 Emon Van Loben Sels Serving"
86,Emon Van Loben Sels,Derrick Chen,40-40,2-3,1-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,5000341.0,5005560.0,5219.0,3,1-4,1,0,1st Serve In,T,T,,False,Near,,,16.0,230.0,,,Crosscourt,Forehand,Long,,Crosscourt,Forehand,Emon Van Loben Sels,Error,Derrick Chen,,True,,,2,1,0,2,3,40,40,,,6,1st Serve In,Ad: T,,,Crosscourt,Forehand,Error,,,Crosscourt,Forehand,,,,0.0,0.0,1.0,0.0,"Set 2: 2-3, 40-40 Emon Van Loben Sels Serving"
87,Emon Van Loben Sels,Derrick Chen,0-0,2-4,1-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,5054148.0,5060045.0,5897.0,2,1-4,1,0,1st Serve In,T,T,,False,Far,,,24.0,-225.0,,,Down the Line,Backhand,Long,Long,Down the Line,Backhand,Emon Van Loben Sels,Error,Derrick Chen,,False,,,2,1,0,2,4,0,0,,,7,,,Down the Line,Backhand,Down the Line,Backhand,Error,1st Serve In,Deuce: T,,,,,,0.0,0.0,0.0,0.0,"Set 2: 2-4, 0-0 Derrick Chen Serving"
88,Emon Van Loben Sels,Derrick Chen,15-0,2-4,1-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,5061321.0,5082336.0,21015.0,5,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,-138.0,-193.0,,,Down the Line,Backhand,Wide Right,,Crosscourt,Forehand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,2,1,0,2,4,15,0,,,7,,,Down the Line,Backhand,,,,1st Serve In,Ad: Wide,,,Crosscourt,Forehand,Error,0.0,1.0,1.0,1.0,"Set 2: 2-4, 15-0 Derrick Chen Serving"
