pointNumber,player1Name,player2Name,pointScore,gameScore,setScore,tiebreakScore,side,serverName,returnerName,clientTeam,opponentTeam,Position,pointEndPosition,Duration,rallyCount,rallyCountFreq,firstServeIn,secondServeIn,serveResult,serveInPlacement,firstServeZone,secondServeZone,isAce,serverFarNear,serverStartLocation,returnerStartLocation,firstServeXCoord,firstServeYCoord,secondServeXCoord,secondServeYCoord,returnDirection,returnFhBh,errorType,returnError,lastShotDirection,lastShotFhBh,lastShotHitBy,lastShotResult,pointWonBy,isExcitingPoint,isBreakPoint,atNetPlayer1,atNetPlayer2,setNum,player1SetScore,player2SetScore,player1GameScore,player2GameScore,player1PointScore,player2PointScore,player1TiebreakScore,player2TiebreakScore,gameNumber,player1ServeResult,player1ServePlacement,player1ReturnPlacement,player1ReturnFhBh,player1LastShotPlacement,player1LastShotFhBh,player1LastShotResult,player2ServeResult,player2ServePlacement,player2ReturnPlacement,player2ReturnFhBh,player2LastShotPlacement,player2LastShotFhBh,player2LastShotResult,deepCountPlayer1,deepCountPlayer2,shortCountPlayer1,shortCountPlayer2,Name
84,Alexander Hoogmartens,Aleksa Pisaric,0-0,1-0,1-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,3663810.0,3768969.0,105159.0,4,1-4,0,0,Double Fault,,T,,False,Far,,,-39.5009678477486,243.433994969253,,,Crosscourt,Forehand,Net,,Down the Line,Forehand,Aleksa Pisaric,Error,Alexander Hoogmartens,,False,,,2,1,0,1,0,0,0,,,2,,,Crosscourt,Forehand,,,,Double Fault,,,,Down the Line,Forehand,,1.0,0.0,0.0,1.0,"Set 2: 1-0, 0-0 Aleksa Pisaric Serving"
85,Alexander Hoogmartens,Aleksa Pisaric,15-0,1-0,1-0,,Ad,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,3788510.0,3796669.0,8159.0,6,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,-135.208819991181,-214.432529527448,,,Crosscourt,Backhand,,,Crosscourt,Backhand,Aleksa Pisaric,Winner,Aleksa Pisaric,,False,,,2,1,0,1,0,15,0,,,2,1st Serve In,Ad: Wide,,,,,,,,Crosscourt,Backhand,Crosscourt,Backhand,Winner,1.0,1.0,1.0,1.0,"Set 2: 1-0, 15-0 Alexander Hoogmartens Serving"
86,Alexander Hoogmartens,Aleksa Pisaric,30-0,1-0,1-0,,Deuce,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,3809709.0,3830120.0,20411.0,4,1-4,0,1,2nd Serve In,Body,T,Body,False,Far,,,-31.3532097550144,244.052236439069,65.518170384918,-168.186903980666,Crosscourt,Forehand,Net,,Down the Line,Backhand,Aleksa Pisaric,Winner,Aleksa Pisaric,,False,,,2,1,0,1,0,30,0,,,2,2nd Serve In,Deuce: Body,,,,,,,,Crosscourt,Forehand,Down the Line,Backhand,Winner,1.0,0.0,1.0,0.0,"Set 2: 1-0, 30-0 Alexander Hoogmartens Serving"
87,Alexander Hoogmartens,Aleksa Pisaric,30-15,1-0,1-0,,Ad,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,3848840.0,3849719.0,879.0,2,1-4,1,0,1st Serve In,Body,Body,,False,Far,,,-100.871538713859,-193.452586395351,,,Down the Line,Backhand,Long,Long,Down the Line,Backhand,Aleksa Pisaric,Error,Alexander Hoogmartens,,False,,,2,1,0,1,0,30,15,,,2,1st Serve In,Ad: Body,,,,,,,,Down the Line,Backhand,Down the Line,Backhand,Error,0.0,0.0,0.0,0.0,"Set 2: 1-0, 30-15 Alexander Hoogmartens Serving"
88,Alexander Hoogmartens,Aleksa Pisaric,40-15,1-0,1-0,,Deuce,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,3863209.0,3879409.0,16200.0,13,13+,1,0,1st Serve In,T,T,,False,Far,,,50.1184000437186,-219.13230533672,,,Down the Line,Backhand,Wide Left,,Down the Line,Backhand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,2,1,0,1,0,40,15,,,2,1st Serve In,Deuce: T,,,Down the Line,Backhand,Error,,,Down the Line,Backhand,,,,4.0,2.0,2.0,3.0,"Set 2: 1-0, 40-15 Alexander Hoogmartens Serving"
89,Alexander Hoogmartens,Aleksa Pisaric,40-30,1-0,1-0,,Ad,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,3903570.0,3913419.0,9849.0,5,5-8,1,0,1st Serve In,T,T,,False,Far,,,-22.9437171915892,-154.620844269386,,,Down the Line,Forehand,,,Down the Line,Backhand,Alexander Hoogmartens,Winner,Alexander Hoogmartens,,False,,,2,1,0,1,0,40,30,,,2,1st Serve In,Ad: T,,,Down the Line,Backhand,Winner,,,Down the Line,Forehand,,,,0.0,0.0,1.0,2.0,"Set 2: 1-0, 40-30 Alexander Hoogmartens Serving"
90,Alexander Hoogmartens,Aleksa Pisaric,0-0,2-0,1-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,3933669.0,3947070.0,13401.0,5,5-8,0,1,2nd Serve In,T,T,T,False,Near,,,16.1725339020039,-24.1122976815274,-37.3789588801207,228.13006889752,Crosscourt,Backhand,Net,,Down the Line,Backhand,Aleksa Pisaric,Error,Alexander Hoogmartens,,False,,,2,1,0,2,0,0,0,,,3,,,Crosscourt,Backhand,,,,2nd Serve In,Deuce: T,,,Down the Line,Backhand,Error,0.0,0.0,1.0,1.0,"Set 2: 2-0, 0-0 Aleksa Pisaric Serving"
91,Alexander Hoogmartens,Aleksa Pisaric,15-0,2-0,1-0,,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,3977169.0,3977870.0,701.0,2,1-4,1,0,1st Serve In,T,T,,False,Near,,,44.3088746718931,244.950853018246,,,Down the Line,Forehand,,,Down the Line,Forehand,Alexander Hoogmartens,Winner,Alexander Hoogmartens,,False,,,2,1,0,2,0,15,0,,,3,,,Down the Line,Forehand,Down the Line,Forehand,Winner,1st Serve In,Ad: T,,,,,,0.0,0.0,0.0,1.0,"Set 2: 2-0, 15-0 Aleksa Pisaric Serving"
92,Alexander Hoogmartens,Aleksa Pisaric,30-0,2-0,1-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,3992840.0,3992840.0,0.0,1,1-4,1,0,1st Serve In,Wide,Wide,,True,Near,,,-154.721128608844,207.849245406717,,,,,,,,,Aleksa Pisaric,,Aleksa Pisaric,,False,,,2,1,0,2,0,30,0,,,3,Ace,,,,,,,1st Serve In,Deuce: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 2: 2-0, 30-0 Aleksa Pisaric Serving"
93,Alexander Hoogmartens,Aleksa Pisaric,40-0,2-0,1-0,,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,4018770.0,4028040.0,9270.0,8,5-8,1,0,1st Serve In,T,T,,False,Near,,,34.8780894575498,244.329013560679,,,Crosscourt,Forehand,Long,,Crosscourt,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,2,1,0,2,0,40,0,,,3,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,1st Serve In,Ad: T,,,,,,2.0,2.0,1.0,1.0,"Set 2: 2-0, 40-0 Aleksa Pisaric Serving"
94,Alexander Hoogmartens,Aleksa Pisaric,0-0,2-1,1-0,,Deuce,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,4122640.0,4123399.0,759.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,-156.728958880059,243.842175196724,,,Down the Line,Forehand,Wide Right,Wide Right,Down the Line,Forehand,Aleksa Pisaric,Error,Alexander Hoogmartens,,False,,,2,1,0,2,1,0,0,,,4,1st Serve In,Deuce: Wide,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,0.0,0.0,0.0,0.0,"Set 2: 2-1, 0-0 Alexander Hoogmartens Serving"
95,Alexander Hoogmartens,Aleksa Pisaric,15-0,2-1,1-0,,Ad,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,4146870.0,4164720.0,17850.0,7,5-8,0,1,2nd Serve In,Body,T,Body,False,Near,,,-2.04396325459212,234.513856080369,73.0726432633043,244.897342519559,Crosscourt,Forehand,,,Down the Line,Forehand,Alexander Hoogmartens,Winner,Alexander Hoogmartens,,False,Alexander Hoogmartens,,2,1,0,2,1,15,0,,,4,2nd Serve In,Ad: Body,,,Down the Line,Forehand,Winner,,,Crosscourt,Forehand,,,,1.0,2.0,2.0,1.0,"Set 2: 2-1, 15-0 Alexander Hoogmartens Serving"
96,Alexander Hoogmartens,Aleksa Pisaric,30-0,2-1,1-0,,Deuce,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,4188740.0,4216919.0,28179.0,7,5-8,1,1,1st Serve In,Body,Body,Body,False,Near,,,-59.3227034120428,244.798283026995,-70.8733923884148,200.673403324481,Down the Line,Forehand,,,Crosscourt,Forehand,Alexander Hoogmartens,Winner,Alexander Hoogmartens,,False,Alexander Hoogmartens,,2,1,0,2,1,30,0,,,4,1st Serve In,Deuce: Body,,,Crosscourt,Forehand,Winner,,,Down the Line,Forehand,,,,0.0,2.0,3.0,1.0,"Set 2: 2-1, 30-0 Alexander Hoogmartens Serving"
97,Alexander Hoogmartens,Aleksa Pisaric,40-0,2-1,1-0,,Ad,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,4243000.0,4243000.0,0.0,1,1-4,1,0,1st Serve In,Wide,Wide,,True,Near,,,112.598261154797,244.755298556304,,,,,,,,,Alexander Hoogmartens,,Alexander Hoogmartens,,False,,,2,1,0,2,1,40,0,,,4,Ace,Ad: Wide,,,,,,,,,,,,,0.0,0.0,0.0,0.0,"Set 2: 2-1, 40-0 Alexander Hoogmartens Serving"
98,Alexander Hoogmartens,Aleksa Pisaric,0-0,3-1,1-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,4266319.0,4267040.0,721.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,110.000590551124,-161.671981627213,,,Crosscourt,Forehand,Wide Left,Wide Left,Crosscourt,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,2,1,0,3,1,0,0,,,5,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,1st Serve In,Deuce: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 2: 3-1, 0-0 Aleksa Pisaric Serving"
99,Alexander Hoogmartens,Aleksa Pisaric,15-0,3-1,1-0,,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,4285520.0,4296049.0,10529.0,9,9-12,1,0,1st Serve In,T,T,,False,Far,,,-27.422944006985,-171.487560148643,,,Crosscourt,Forehand,Wide Left,,Down the Line,Backhand,Aleksa Pisaric,Error,Alexander Hoogmartens,,False,Alexander Hoogmartens,,2,1,0,3,1,15,0,,,5,,,Crosscourt,Forehand,,,,1st Serve In,Ad: T,,,Down the Line,Backhand,Error,0.0,1.0,3.0,3.0,"Set 2: 3-1, 15-0 Aleksa Pisaric Serving"
100,Alexander Hoogmartens,Aleksa Pisaric,15-15,3-1,1-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,4324549.0,4332270.0,7721.0,2,1-4,0,0,Double Fault,T,Body,T,False,Far,,,95.4992454067748,244.924748468815,-4.58479330708425,-141.367082239647,Crosscourt,Backhand,Net,Net,Crosscourt,Backhand,Alexander Hoogmartens,Winner,Alexander Hoogmartens,,False,,,2,1,0,3,1,15,15,,,5,,,Crosscourt,Backhand,Crosscourt,Backhand,Winner,Double Fault,Deuce: T,,,,,,0.0,0.0,0.0,1.0,"Set 2: 3-1, 15-15 Aleksa Pisaric Serving"
101,Alexander Hoogmartens,Aleksa Pisaric,15-30,3-1,1-0,,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,4354649.0,4369520.0,14871.0,3,1-4,0,1,2nd Serve In,Wide,T,Wide,False,Far,,,-0.90248250218676,7.00493766403838,-117.308677821462,-210.247189413715,Down the Line,Backhand,Net,,Down the Line,Forehand,Aleksa Pisaric,Winner,Aleksa Pisaric,,False,,,2,1,0,3,1,15,30,,,5,,,Down the Line,Backhand,,,,2nd Serve In,Ad: Wide,,,Down the Line,Forehand,Winner,1.0,0.0,0.0,1.0,"Set 2: 3-1, 15-30 Aleksa Pisaric Serving"
102,Alexander Hoogmartens,Aleksa Pisaric,30-30,3-1,1-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,4394549.0,4401620.0,7071.0,7,5-8,1,0,1st Serve In,T,T,,False,Far,,,20.1291721347228,-164.843378171393,,,Down the Line,Backhand,Wide Left,,Down the Line,Backhand,Aleksa Pisaric,Error,Alexander Hoogmartens,,False,,,2,1,0,3,1,30,30,,,5,,,Down the Line,Backhand,,,,1st Serve In,Deuce: T,,,Down the Line,Backhand,Error,0.0,0.0,2.0,3.0,"Set 2: 3-1, 30-30 Aleksa Pisaric Serving"
103,Alexander Hoogmartens,Aleksa Pisaric,30-40,3-1,1-0,,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,4427919.0,4445120.0,17201.0,9,9-12,0,1,2nd Serve In,Body,T,Body,False,Far,,,14.2927001312262,-199.85030621162,-104.294105424268,-162.977209098778,Crosscourt,Backhand,Net,,Down the Line,Backhand,Aleksa Pisaric,Error,Alexander Hoogmartens,,True,,Aleksa Pisaric,2,1,0,3,1,30,40,,,5,,,Crosscourt,Backhand,,,,2nd Serve In,Ad: Body,,,Down the Line,Backhand,Error,2.0,2.0,1.0,2.0,"Set 2: 3-1, 30-40 Aleksa Pisaric Serving"
104,Alexander Hoogmartens,Aleksa Pisaric,0-0,4-1,1-0,,Deuce,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,4549919.0,4560220.0,10301.0,9,9-12,1,0,1st Serve In,T,T,,False,Far,,,36.7406222659478,-180.522030839802,,,Down the Line,Backhand,Long,,Down the Line,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,2,1,0,4,1,0,0,,,6,1st Serve In,Deuce: T,,,Down the Line,Forehand,Error,,,Down the Line,Backhand,,,,3.0,1.0,1.0,2.0,"Set 2: 4-1, 0-0 Alexander Hoogmartens Serving"
105,Alexander Hoogmartens,Aleksa Pisaric,0-15,4-1,1-0,,Ad,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,4591279.0,4597049.0,5770.0,5,5-8,1,0,1st Serve In,Body,Body,,False,Far,,,-78.983371609758,-235.122451880893,,,Crosscourt,Forehand,Wide Left,,Down the Line,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,2,1,0,4,1,0,15,,,6,1st Serve In,Ad: Body,,,Down the Line,Forehand,Error,,,Crosscourt,Forehand,,,,1.0,0.0,1.0,1.0,"Set 2: 4-1, 0-15 Alexander Hoogmartens Serving"
106,Alexander Hoogmartens,Aleksa Pisaric,0-30,4-1,1-0,,Deuce,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,4621279.0,4622209.0,930.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,153.026629483736,-187.348179133762,,,Down the Line,Forehand,Wide Right,Wide Right,Down the Line,Forehand,Aleksa Pisaric,Error,Alexander Hoogmartens,,False,,,2,1,0,4,1,0,30,,,6,1st Serve In,Deuce: Wide,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,0.0,0.0,0.0,0.0,"Set 2: 4-1, 0-30 Alexander Hoogmartens Serving"
107,Alexander Hoogmartens,Aleksa Pisaric,15-30,4-1,1-0,,Ad,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,4645879.0,4673910.0,28031.0,15,13+,0,1,2nd Serve In,T,Wide,T,False,Far,,,-171.222840113647,-318.867109579888,-21.9174868766291,-102.689632545879,Crosscourt,Forehand,Wide Right,,Down the Line,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,Alexander Hoogmartens,,2,1,0,4,1,15,30,,,6,2nd Serve In,Ad: T,,,Down the Line,Forehand,Error,,,Crosscourt,Forehand,,,,2.0,1.0,4.0,5.0,"Set 2: 4-1, 15-30 Alexander Hoogmartens Serving"
108,Alexander Hoogmartens,Aleksa Pisaric,15-40,4-1,1-0,,Deuce,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,4715080.0,4717759.0,2679.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,109.947080052437,-169.542809492476,,,Crosscourt,Forehand,Wide Right,,Down the Line,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,True,,,2,1,0,4,1,15,40,,,6,1st Serve In,Deuce: Wide,,,Down the Line,Forehand,Error,,,Crosscourt,Forehand,,,,1.0,0.0,0.0,0.0,"Set 2: 4-1, 15-40 Alexander Hoogmartens Serving"
109,Alexander Hoogmartens,Aleksa Pisaric,0-0,4-2,1-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,4737129.0,4742310.0,5181.0,6,5-8,1,0,1st Serve In,T,T,,False,Near,,,-12.0180063429509,214.636045494202,,,Crosscourt,Backhand,Net,,Down the Line,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,Aleksa Pisaric,2,1,0,4,2,0,0,,,7,,,Crosscourt,Backhand,Down the Line,Forehand,Error,1st Serve In,Deuce: T,,,,,,0.0,0.0,1.0,2.0,"Set 2: 4-2, 0-0 Aleksa Pisaric Serving"
110,Alexander Hoogmartens,Aleksa Pisaric,15-0,4-2,1-0,,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,4763160.0,4778450.0,15290.0,4,1-4,0,1,2nd Serve In,Wide,Wide,Wide,False,Near,,,122.627001312273,245.124130577301,106.54464676285,217.412352362092,Crosscourt,Backhand,Long,,Down the Line,Backhand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,2,1,0,4,2,15,0,,,7,,,Crosscourt,Backhand,Down the Line,Backhand,Error,2nd Serve In,Ad: Wide,,,,,,1.0,1.0,0.0,0.0,"Set 2: 4-2, 15-0 Aleksa Pisaric Serving"
111,Alexander Hoogmartens,Aleksa Pisaric,30-0,4-2,1-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,4803229.0,4811350.0,8121.0,2,1-4,0,1,2nd Serve In,T,T,T,False,Near,,,-30.6292486876482,-244.503018372577,-29.0571194225572,175.005243875675,Down the Line,Backhand,Net,Net,Down the Line,Backhand,Alexander Hoogmartens,Winner,Alexander Hoogmartens,,False,,,2,1,0,4,2,30,0,,,7,,,Down the Line,Backhand,Down the Line,Backhand,Winner,2nd Serve In,Deuce: T,,,,,,0.0,0.0,0.0,1.0,"Set 2: 4-2, 30-0 Aleksa Pisaric Serving"
112,Alexander Hoogmartens,Aleksa Pisaric,30-15,4-2,1-0,,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,4830729.0,4837350.0,6621.0,6,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,123.866201880951,244.080982064616,,,Crosscourt,Backhand,Net,,Down the Line,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,2,1,0,4,2,30,15,,,7,,,Crosscourt,Backhand,Down the Line,Forehand,Error,1st Serve In,Ad: Wide,,,,,,0.0,1.0,2.0,1.0,"Set 2: 4-2, 30-15 Aleksa Pisaric Serving"
113,Alexander Hoogmartens,Aleksa Pisaric,40-15,4-2,1-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,4864200.0,4864200.0,0.0,1,1-4,0,0,Double Fault,,Wide,,False,Near,,,-187.276716972782,479.745007655045,,,,,,,,Forehand,Aleksa Pisaric,,Alexander Hoogmartens,,False,,,2,1,0,4,2,40,15,,,7,,,,,,,,Double Fault,,,,,Forehand,,0.0,0.0,0.0,0.0,"Set 2: 4-2, 40-15 Aleksa Pisaric Serving"
114,Alexander Hoogmartens,Aleksa Pisaric,40-30,4-2,1-0,,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,4882359.0,4886879.0,4520.0,4,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,139.272900262395,223.58420275579,,,Crosscourt,Backhand,Net,,Crosscourt,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,2,1,0,4,2,40,30,,,7,,,Crosscourt,Backhand,Crosscourt,Forehand,Error,1st Serve In,Ad: Wide,,,,,,0.0,0.0,1.0,1.0,"Set 2: 4-2, 40-30 Aleksa Pisaric Serving"
115,Alexander Hoogmartens,Aleksa Pisaric,0-0,4-3,1-0,,Deuce,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,4974790.0,4992660.0,17870.0,3,1-4,0,1,2nd Serve In,Body,Body,Body,False,Near,,,-57.7079724409151,-1.25213801399758,-71.2730752405581,190.594788932535,Crosscourt,Forehand,Net,,Down the Line,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,2,1,0,4,3,0,0,,,8,2nd Serve In,Deuce: Body,,,Down the Line,Forehand,Error,,,Crosscourt,Forehand,,,,0.0,0.0,1.0,0.0,"Set 2: 4-3, 0-0 Alexander Hoogmartens Serving"
116,Alexander Hoogmartens,Aleksa Pisaric,0-15,4-3,1-0,,Ad,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,5014830.0,5045830.0,31000.0,11,9-12,0,1,2nd Serve In,T,Body,T,False,Near,,,101.935356517883,-28.2548064304316,34.3630413385649,163.528045712951,Crosscourt,Forehand,Net,,Down the Line,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,2,1,0,4,3,0,15,,,8,2nd Serve In,Ad: T,,,Down the Line,Forehand,Error,,,Crosscourt,Forehand,,,,1.0,1.0,4.0,3.0,"Set 2: 4-3, 0-15 Alexander Hoogmartens Serving"
117,Alexander Hoogmartens,Aleksa Pisaric,0-30,4-3,1-0,,Deuce,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,5076109.0,5076109.0,0.0,1,1-4,1,0,1st Serve In,T,T,,True,Near,,,25.8437718722526,-243.604325240469,,,,,,,,,Alexander Hoogmartens,,Alexander Hoogmartens,,False,,,2,1,0,4,3,0,30,,,8,Ace,Deuce: T,,,,,,,,,,,,,0.0,0.0,0.0,0.0,"Set 2: 4-3, 0-30 Alexander Hoogmartens Serving"
118,Alexander Hoogmartens,Aleksa Pisaric,15-30,4-3,1-0,,Ad,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,5094390.0,5107509.0,13119.0,5,5-8,0,1,2nd Serve In,T,Wide,T,False,Near,,,180.174289151263,244.969761592174,37.4633584864198,244.699223534432,Crosscourt,Forehand,,,Crosscourt,Forehand,Alexander Hoogmartens,Winner,Alexander Hoogmartens,,False,Alexander Hoogmartens,,2,1,0,4,3,15,30,,,8,2nd Serve In,Ad: T,,,Crosscourt,Forehand,Winner,,,Crosscourt,Forehand,,,,0.0,0.0,2.0,2.0,"Set 2: 4-3, 15-30 Alexander Hoogmartens Serving"
119,Alexander Hoogmartens,Aleksa Pisaric,30-30,4-3,1-0,,Deuce,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,5135330.0,5136109.0,779.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,-157.390261373497,244.982048337581,,,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Aleksa Pisaric,Error,Alexander Hoogmartens,,False,,,2,1,0,4,3,30,30,,,8,1st Serve In,Deuce: Wide,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,0.0,0.0,0.0,0.0,"Set 2: 4-3, 30-30 Alexander Hoogmartens Serving"
120,Alexander Hoogmartens,Aleksa Pisaric,40-30,4-3,1-0,,Ad,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,5157189.0,5167540.0,10351.0,2,1-4,0,1,2nd Serve In,Body,Body,Body,False,Near,,,79.5494039807113,245.036439194974,68.50733267713,214.120767716425,Crosscourt,Forehand,Long,Long,Crosscourt,Forehand,Aleksa Pisaric,Error,Alexander Hoogmartens,,False,,,2,1,0,4,3,40,30,,,8,2nd Serve In,Ad: Body,,,,,,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,0.0,0.0,0.0,0.0,"Set 2: 4-3, 40-30 Alexander Hoogmartens Serving"
121,Alexander Hoogmartens,Aleksa Pisaric,0-0,5-3,1-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,5188410.0,5199410.0,11000.0,8,5-8,1,0,1st Serve In,T,T,,False,Far,,,25.8437718722526,-243.604325240469,,,Down the Line,Backhand,Wide Left,,Down the Line,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,2,1,0,5,3,0,0,,,9,,,Down the Line,Backhand,Down the Line,Forehand,Error,1st Serve In,Deuce: T,,,,,,0.0,0.0,2.0,3.0,"Set 2: 5-3, 0-0 Aleksa Pisaric Serving"
122,Alexander Hoogmartens,Aleksa Pisaric,15-0,5-3,1-0,,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,5216640.0,5217290.0,650.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-131.138041338515,-177.262062554589,,,Crosscourt,Backhand,Long,Long,Crosscourt,Backhand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,2,1,0,5,3,15,0,,,9,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,1st Serve In,Ad: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 2: 5-3, 15-0 Aleksa Pisaric Serving"
123,Alexander Hoogmartens,Aleksa Pisaric,30-0,5-3,1-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,5233939.0,5243220.0,9281.0,2,1-4,0,1,2nd Serve In,Body,T,Body,False,Far,,,-21.7346019247482,3.7851979440050494,58.6074311023319,-138.678543307015,Crosscourt,Backhand,Net,Net,Crosscourt,Backhand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,2,1,0,5,3,30,0,,,9,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,2nd Serve In,Deuce: Body,,,,,,0.0,0.0,0.0,0.0,"Set 2: 5-3, 30-0 Aleksa Pisaric Serving"
