pointNumber,player1Name,player2Name,pointScore,gameScore,setScore,tiebreakScore,side,serverName,returnerName,clientTeam,opponentTeam,Position,pointEndPosition,Duration,rallyCount,rallyCountFreq,firstServeIn,secondServeIn,serveResult,serveInPlacement,firstServeZone,secondServeZone,isAce,serverFarNear,serverStartLocation,returnerStartLocation,firstServeXCoord,firstServeYCoord,secondServeXCoord,secondServeYCoord,returnDirection,returnFhBh,errorType,returnError,lastShotDirection,lastShotFhBh,lastShotHitBy,lastShotResult,pointWonBy,isExcitingPoint,isBreakPoint,atNetPlayer1,atNetPlayer2,setNum,player1SetScore,player2SetScore,player1GameScore,player2GameScore,player1PointScore,player2PointScore,player1TiebreakScore,player2TiebreakScore,gameNumber,player1ServeResult,player1ServePlacement,player1ReturnPlacement,player1ReturnFhBh,player1LastShotPlacement,player1LastShotFhBh,player1LastShotResult,player2ServeResult,player2ServePlacement,player2ReturnPlacement,player2ReturnFhBh,player2LastShotPlacement,player2LastShotFhBh,player2LastShotResult,deepCountPlayer1,deepCountPlayer2,shortCountPlayer1,shortCountPlayer2,Name
83,Emon van Loben Sels,Roger Pascual Ferra,0-0,4-1,1-0,,Deuce,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,3497300.0,3513820.0,16520.0,6,5-8,0,0,Double Fault,T,T,T,False,Near,,,18.93287948,234.2834318,-27.37337598,310.9188867,Crosscourt,Forehand,,,Down the Line,Backhand,Roger Pascual Ferra,Winner,Roger Pascual Ferra,,False,,,2,1,0,4,1,0,0,,,6,Double Fault,Deuce: T,,,,,,,,Crosscourt,Forehand,Down the Line,Backhand,Winner,1.0,1.0,1.0,2.0,"Set 2: 4-1, 0-0 Emon van Loben Sels Serving"
84,Emon van Loben Sels,Roger Pascual Ferra,15-0,4-1,1-0,,Ad,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,3538300.0,3538979.0,679.0,2,1-4,0,0,Double Fault,Body,,Body,False,Near,,,,,78.14905949,245.6832732,Down the Line,Backhand,,,Down the Line,Backhand,Roger Pascual Ferra,Winner,Roger Pascual Ferra,,False,,,2,1,0,4,1,15,0,,,6,Double Fault,Ad: Body,,,,,,,,Down the Line,Backhand,Down the Line,Backhand,Winner,0.0,0.0,0.0,1.0,"Set 2: 4-1, 15-0 Emon van Loben Sels Serving"
85,Emon van Loben Sels,Roger Pascual Ferra,15-15,4-1,1-0,,Deuce,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,3556300.0,3558379.0,2079.0,3,1-4,1,0,1st Serve In,T,T,,False,Near,,,-32.21278434,224.1250875,,,Down the Line,Forehand,,,Down the Line,,Emon van Loben Sels,Winner,Emon van Loben Sels,,False,Emon van Loben Sels,,2,1,0,4,1,15,15,,,6,1st Serve In,Deuce: T,,,Down the Line,,Winner,,,Down the Line,Forehand,,,,0.0,0.0,1.0,1.0,"Set 2: 4-1, 15-15 Emon van Loben Sels Serving"
86,Emon van Loben Sels,Roger Pascual Ferra,30-15,4-1,1-0,,Ad,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,3576300.0,3578179.0,1879.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,138.3358158,224.5279473,,,Down the Line,Forehand,,,Crosscourt,,Emon van Loben Sels,Winner,Emon van Loben Sels,,False,Emon van Loben Sels,,2,1,0,4,1,30,15,,,6,1st Serve In,Ad: Wide,,,Crosscourt,,Winner,,,Down the Line,Forehand,,,,0.0,0.0,1.0,1.0,"Set 2: 4-1, 30-15 Emon van Loben Sels Serving"
87,Emon van Loben Sels,Roger Pascual Ferra,40-15,4-1,1-0,,Deuce,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,3595929.0,3609399.0,13470.0,3,1-4,0,1,2nd Serve In,Wide,Wide,Wide,False,Near,,,-119.4719871,-223.5319937,-146.0094434,205.5380741,Down the Line,Backhand,Net,,Crosscourt,Backhand,Emon van Loben Sels,Winner,Emon van Loben Sels,,False,,,2,1,0,4,1,40,15,,,6,2nd Serve In,Deuce: Wide,,,Crosscourt,Backhand,Winner,,,Down the Line,Backhand,,,,0.0,0.0,1.0,1.0,"Set 2: 4-1, 40-15 Emon van Loben Sels Serving"
88,Emon van Loben Sels,Roger Pascual Ferra,0-0,5-1,1-0,,Deuce,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,3639850.0,3653219.0,13369.0,3,1-4,0,0,Double Fault,Wide,Wide,Wide,False,Far,,,243.0732393,-226.5017498,148.5927986,-260.3427384,Down the Line,Forehand,,,Crosscourt,Forehand,Roger Pascual Ferra,Winner,Roger Pascual Ferra,,False,,,2,1,0,5,1,0,0,,,7,,,Down the Line,Forehand,,,,Double Fault,Deuce: Wide,,,Crosscourt,Forehand,,0.0,0.0,1.0,1.0,"Set 2: 5-1, 0-0 Roger Pascual Ferra Serving"
89,Emon van Loben Sels,Roger Pascual Ferra,0-15,5-1,1-0,,Ad,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,3672949.0,3673780.0,831.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-130.1855698,-175.2384624,,,Crosscourt,Backhand,,,Crosscourt,Backhand,Emon van Loben Sels,Winner,Emon van Loben Sels,,False,,,2,1,0,5,1,0,15,,,7,,,Crosscourt,Backhand,Crosscourt,Backhand,Winner,1st Serve In,Ad: Wide,,,,,,1.0,0.0,0.0,0.0,"Set 2: 5-1, 0-15 Roger Pascual Ferra Serving"
90,Emon van Loben Sels,Roger Pascual Ferra,0-30,5-1,1-0,,Deuce,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,3689550.0,3712169.0,22619.0,4,1-4,1,0,1st Serve In,Wide,Wide,T,False,Far,,,124.623808,-188.2253226,24.26486767,-246.1889053,Crosscourt,Backhand,Net,,Crosscourt,Backhand,Emon van Loben Sels,Error,Roger Pascual Ferra,,False,,,2,1,0,5,1,0,30,,,7,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,1st Serve In,Deuce: Wide,,,,,,0.0,0.0,1.0,1.0,"Set 2: 5-1, 0-30 Roger Pascual Ferra Serving"
91,Emon van Loben Sels,Roger Pascual Ferra,15-30,5-1,1-0,,Ad,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,3733620.0,3754469.0,20849.0,8,5-8,0,1,2nd Serve In,Body,T,Body,False,Far,,,-17.0343668,-276.3292104,-93.11079396,-190.3219543,Crosscourt,Backhand,Long,,Crosscourt,Forehand,Emon van Loben Sels,Error,Roger Pascual Ferra,,False,,,2,1,0,5,1,15,30,,,7,,,Crosscourt,Backhand,Crosscourt,Forehand,Error,2nd Serve In,Ad: Body,,,,,,2.0,2.0,1.0,1.0,"Set 2: 5-1, 15-30 Roger Pascual Ferra Serving"
92,Emon van Loben Sels,Roger Pascual Ferra,30-30,5-1,1-0,,Deuce,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,3786620.0,3791179.0,4559.0,5,5-8,1,0,1st Serve In,Body,Body,,False,Far,,,99.41416229,-167.8630851,,,Down the Line,Forehand,Long,,Crosscourt,Backhand,Roger Pascual Ferra,Error,Emon van Loben Sels,,False,,,2,1,0,5,1,30,30,,,7,,,Down the Line,Forehand,,,,1st Serve In,Deuce: Body,,,Crosscourt,Backhand,Error,1.0,1.0,1.0,0.0,"Set 2: 5-1, 30-30 Roger Pascual Ferra Serving"
93,Emon van Loben Sels,Roger Pascual Ferra,30-40,5-1,1-0,,Ad,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,3813620.0,3833419.0,19799.0,7,5-8,0,1,2nd Serve In,T,Wide,T,False,Far,,,-176.9775153,-184.0098972,-36.15024606,-136.0122047,Crosscourt,Forehand,Net,,Crosscourt,Backhand,Roger Pascual Ferra,Error,Emon van Loben Sels,,True,,,2,1,0,5,1,30,40,,,7,,,Crosscourt,Forehand,,,,2nd Serve In,Ad: T,,,Crosscourt,Backhand,Error,2.0,2.0,1.0,0.0,"Set 2: 5-1, 30-40 Roger Pascual Ferra Serving"
