pointNumber,player1Name,player2Name,pointScore,gameScore,setScore,tiebreakScore,side,serverName,returnerName,clientTeam,opponentTeam,Position,pointEndPosition,Duration,rallyCount,rallyCountFreq,firstServeIn,secondServeIn,serveResult,serveInPlacement,firstServeZone,secondServeZone,isAce,serverFarNear,serverStartLocation,returnerStartLocation,firstServeXCoord,firstServeYCoord,secondServeXCoord,secondServeYCoord,returnDirection,returnFhBh,errorType,returnError,lastShotDirection,lastShotFhBh,lastShotHitBy,lastShotResult,pointWonBy,isExcitingPoint,isBreakPoint,atNetPlayer1,atNetPlayer2,setNum,player1SetScore,player2SetScore,player1GameScore,player2GameScore,player1PointScore,player2PointScore,player1TiebreakScore,player2TiebreakScore,gameNumber,player1ServeResult,player1ServePlacement,player1ReturnPlacement,player1ReturnFhBh,player1LastShotPlacement,player1LastShotFhBh,player1LastShotResult,player2ServeResult,player2ServePlacement,player2ReturnPlacement,player2ReturnFhBh,player2LastShotPlacement,player2LastShotFhBh,player2LastShotResult,deepCountPlayer1,deepCountPlayer2,shortCountPlayer1,shortCountPlayer2,Name
100,Gianluca Ballotta,Bernardo Munk Mesa,30-15,3-2,0-1,,Ad,Gianluca Ballotta,Bernardo Munk Mesa,UCLA,Cal,4731069.0,4745859.0,14790.0,12,9-12,1,0,1st Serve In,Body,Body,,False,Near,,,79.23128828,211.235794,,,Down the Line,Forehand,Long,,Crosscourt,Forehand,Bernardo Munk Mesa,Error,Gianluca Ballotta,,False,,,2,0,1,3,2,30,15,,,6,1st Serve In,Ad: Body,,,,,,,,Down the Line,Forehand,Crosscourt,Forehand,Error,2.0,3.0,3.0,2.0,"Set 2: 3-2, 30-15 Gianluca Ballotta Serving"
101,Gianluca Ballotta,Bernardo Munk Mesa,40-15,3-2,0-1,,Deuce,Gianluca Ballotta,Bernardo Munk Mesa,UCLA,Cal,4770439.0,4771419.0,980.0,2,1-4,1,0,1st Serve In,T,T,,False,Near,,,-13.91433727,198.7794073,,,Down the Line,Backhand,Long,Long,Down the Line,Backhand,Bernardo Munk Mesa,Error,Gianluca Ballotta,,False,,,2,0,1,3,2,40,15,,,6,1st Serve In,Deuce: T,,,,,,,,Down the Line,Backhand,Down the Line,Backhand,Error,0.0,0.0,0.0,0.0,"Set 2: 3-2, 40-15 Gianluca Ballotta Serving"
102,Gianluca Ballotta,Bernardo Munk Mesa,0-0,3-3,0-1,,Deuce,Bernardo Munk Mesa,Gianluca Ballotta,UCLA,Cal,4812589.0,4812589.0,0.0,1,1-4,0,0,Double Fault,,Body,,False,Far,,,101.2980534,13.88670166,,,,,Net,,,,Bernardo Munk Mesa,,Gianluca Ballotta,,False,,,2,0,1,3,3,0,0,,,7,,,,,,,,Double Fault,,,,,,,0.0,0.0,0.0,0.0,"Set 2: 3-3, 0-0 Bernardo Munk Mesa Serving"
103,Gianluca Ballotta,Bernardo Munk Mesa,15-0,3-3,0-1,,Ad,Bernardo Munk Mesa,Gianluca Ballotta,UCLA,Cal,4832890.0,4836569.0,3679.0,4,1-4,1,0,1st Serve In,T,T,,False,Far,,,-24.06403106,-206.6159777,,,Down the Line,Backhand,,,Down the Line,Forehand,Gianluca Ballotta,Winner,Gianluca Ballotta,,False,,,2,0,1,3,3,15,0,,,7,,,Down the Line,Backhand,Down the Line,Forehand,Winner,1st Serve In,Ad: T,,,,,,0.0,0.0,1.0,2.0,"Set 2: 3-3, 15-0 Bernardo Munk Mesa Serving"
104,Gianluca Ballotta,Bernardo Munk Mesa,15-15,3-3,0-1,,Deuce,Bernardo Munk Mesa,Gianluca Ballotta,UCLA,Cal,4856319.0,4857120.0,801.0,2,1-4,1,0,1st Serve In,T,T,,False,Far,,,14.67936899,-174.6471293,,,Crosscourt,Forehand,Net,Net,Crosscourt,Forehand,Gianluca Ballotta,Error,Bernardo Munk Mesa,,False,,,2,0,1,3,3,15,15,,,7,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,1st Serve In,Deuce: T,,,,,,0.0,0.0,0.0,0.0,"Set 2: 3-3, 15-15 Bernardo Munk Mesa Serving"
105,Gianluca Ballotta,Bernardo Munk Mesa,30-15,3-3,0-1,,Ad,Bernardo Munk Mesa,Gianluca Ballotta,UCLA,Cal,4878089.0,4891990.0,13901.0,8,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,-127.0578084,-210.5098425,,,Down the Line,Forehand,Wide Right,,Down the Line,Forehand,Gianluca Ballotta,Error,Bernardo Munk Mesa,,False,,,2,0,1,3,3,30,15,,,7,,,Down the Line,Forehand,Down the Line,Forehand,Error,1st Serve In,Ad: Wide,,,,,,0.0,1.0,1.0,1.0,"Set 2: 3-3, 30-15 Bernardo Munk Mesa Serving"
106,Gianluca Ballotta,Bernardo Munk Mesa,30-30,3-3,0-1,,Deuce,Bernardo Munk Mesa,Gianluca Ballotta,UCLA,Cal,4928720.0,4928720.0,0.0,1,1-4,0,0,Double Fault,,Body,,False,Far,,,92.02799103,30.63265529,,,,,Net,,,,Bernardo Munk Mesa,,Gianluca Ballotta,,False,,,2,0,1,3,3,30,30,,,7,,,,,,,,Double Fault,,,,,,,0.0,0.0,0.0,0.0,"Set 2: 3-3, 30-30 Bernardo Munk Mesa Serving"
107,Gianluca Ballotta,Bernardo Munk Mesa,40-30,3-3,0-1,,Ad,Bernardo Munk Mesa,Gianluca Ballotta,UCLA,Cal,4953089.0,4962240.0,9151.0,7,5-8,1,0,1st Serve In,T,T,,False,Far,,,-6.857611549,-193.6890201,,,Down the Line,Backhand,Wide Right,,Crosscourt,Forehand,Bernardo Munk Mesa,Error,Gianluca Ballotta,,False,,,2,0,1,3,3,40,30,,,7,,,Down the Line,Backhand,,,,1st Serve In,Ad: T,,,Crosscourt,Forehand,Error,1.0,2.0,1.0,1.0,"Set 2: 3-3, 40-30 Bernardo Munk Mesa Serving"
108,Gianluca Ballotta,Bernardo Munk Mesa,0-0,4-3,0-1,,Deuce,Gianluca Ballotta,Bernardo Munk Mesa,UCLA,Cal,5082149.0,5089240.0,7091.0,6,5-8,1,0,1st Serve In,T,T,,False,Far,,,25.55164589,-151.1300306,,,Down the Line,Backhand,Net,,Down the Line,Forehand,Bernardo Munk Mesa,Error,Gianluca Ballotta,,False,,,2,0,1,4,3,0,0,,,8,1st Serve In,Deuce: T,,,,,,,,Down the Line,Backhand,Down the Line,Forehand,Error,1.0,0.0,1.0,2.0,"Set 2: 4-3, 0-0 Gianluca Ballotta Serving"
109,Gianluca Ballotta,Bernardo Munk Mesa,15-0,4-3,0-1,,Ad,Gianluca Ballotta,Bernardo Munk Mesa,UCLA,Cal,5110089.0,5114069.0,3980.0,4,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-141.2331912,-196.7921315,,,Crosscourt,Backhand,,,Down the Line,Forehand,Bernardo Munk Mesa,Winner,Bernardo Munk Mesa,,False,,,2,0,1,4,3,15,0,,,8,1st Serve In,Ad: Wide,,,,,,,,Crosscourt,Backhand,Down the Line,Forehand,Winner,0.0,0.0,2.0,1.0,"Set 2: 4-3, 15-0 Gianluca Ballotta Serving"
110,Gianluca Ballotta,Bernardo Munk Mesa,15-15,4-3,0-1,,Deuce,Gianluca Ballotta,Bernardo Munk Mesa,UCLA,Cal,5138189.0,5143520.0,5331.0,5,5-8,1,0,1st Serve In,T,T,,False,Far,,,22.19388123,-189.1596894,,,Crosscourt,Backhand,,,Crosscourt,,Gianluca Ballotta,Winner,Gianluca Ballotta,,False,,,2,0,1,4,3,15,15,,,8,1st Serve In,Deuce: T,,,Crosscourt,,Winner,,,Crosscourt,Backhand,,,,0.0,0.0,2.0,2.0,"Set 2: 4-3, 15-15 Gianluca Ballotta Serving"
111,Gianluca Ballotta,Bernardo Munk Mesa,30-15,4-3,0-1,,Ad,Gianluca Ballotta,Bernardo Munk Mesa,UCLA,Cal,5167049.0,5186700.0,19651.0,8,5-8,0,1,2nd Serve In,Wide,Wide,Wide,False,Far,,,-111.2479823,-310.267115,-142.8295494,-182.0909449,Down the Line,Backhand,,,Down the Line,Forehand,Bernardo Munk Mesa,Winner,Bernardo Munk Mesa,,False,,,2,0,1,4,3,30,15,,,8,2nd Serve In,Ad: Wide,,,,,,,,Down the Line,Backhand,Down the Line,Forehand,Winner,2.0,1.0,2.0,2.0,"Set 2: 4-3, 30-15 Gianluca Ballotta Serving"
112,Gianluca Ballotta,Bernardo Munk Mesa,30-30,4-3,0-1,,Deuce,Gianluca Ballotta,Bernardo Munk Mesa,UCLA,Cal,5233580.0,5239419.0,5839.0,5,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,134.3179735,-213.6601487,,,Crosscourt,Forehand,,,Crosscourt,Forehand,Gianluca Ballotta,Winner,Gianluca Ballotta,,False,Gianluca Ballotta,,2,0,1,4,3,30,30,,,8,1st Serve In,Deuce: Wide,,,Crosscourt,Forehand,Winner,,,Crosscourt,Forehand,,,,0.0,0.0,2.0,2.0,"Set 2: 4-3, 30-30 Gianluca Ballotta Serving"
113,Gianluca Ballotta,Bernardo Munk Mesa,40-30,4-3,0-1,,Ad,Gianluca Ballotta,Bernardo Munk Mesa,UCLA,Cal,5267779.0,,,4,1-4,1,1,1st Serve In,T,T,Wide,False,Far,,,-41.00052493,-208.2088911,-133.0618548,-169.3583935,Crosscourt,Backhand,,,Down the Line,Backhand,Bernardo Munk Mesa,Winner,Bernardo Munk Mesa,,False,,Bernardo Munk Mesa,2,0,1,4,3,40,30,,,8,1st Serve In,Ad: T,,,,,,,,Crosscourt,Backhand,Down the Line,Backhand,Winner,0.0,0.0,2.0,1.0,"Set 2: 4-3, 40-30 Gianluca Ballotta Serving"
114,Gianluca Ballotta,Bernardo Munk Mesa,40-40,4-3,0-1,,Ad,Gianluca Ballotta,Bernardo Munk Mesa,UCLA,Cal,5300000.0,,,5,5-8,0,0,Double Fault,,,,False,Far,,,,,,,Down the Line,Backhand,,,Crosscourt,Backhand,Gianluca Ballotta,Winner,Gianluca Ballotta,,True,Gianluca Ballotta,,2,0,1,4,3,40,40,,,8,Double Fault,,,,Crosscourt,Backhand,,,,Down the Line,Backhand,,,,0.0,0.0,0.0,1.0,"Set 2: 4-3, 40-40 Gianluca Ballotta Serving"
115,Gianluca Ballotta,Bernardo Munk Mesa,0-0,4-4,0-1,,Deuce,Bernardo Munk Mesa,Gianluca Ballotta,UCLA,Cal,5335930.0,5341520.0,5590.0,5,5-8,1,0,1st Serve In,T,T,,False,Near,,,-48.6298283,206.8122594,,,Down the Line,Forehand,,,Crosscourt,Forehand,Bernardo Munk Mesa,Winner,Bernardo Munk Mesa,,False,,Bernardo Munk Mesa,2,0,1,4,4,0,0,,,9,,,Down the Line,Forehand,,,,1st Serve In,Deuce: T,,,Crosscourt,Forehand,Winner,1.0,0.0,1.0,2.0,"Set 2: 4-4, 0-0 Bernardo Munk Mesa Serving"
116,Gianluca Ballotta,Bernardo Munk Mesa,15-0,4-4,0-1,,Ad,Bernardo Munk Mesa,Gianluca Ballotta,UCLA,Cal,5368029.0,5378020.0,9991.0,2,1-4,0,0,Double Fault,Wide,Body,Wide,False,Near,,,53.93230534,324.6335357,133.2007218,278.1101761,Crosscourt,Forehand,,,Crosscourt,Forehand,Gianluca Ballotta,Winner,Gianluca Ballotta,,False,,,2,0,1,4,4,15,0,,,9,,,Crosscourt,Forehand,Crosscourt,Forehand,Winner,Double Fault,Ad: Wide,,,,,,0.0,0.0,0.0,1.0,"Set 2: 4-4, 15-0 Bernardo Munk Mesa Serving"
117,Gianluca Ballotta,Bernardo Munk Mesa,15-15,4-4,0-1,,Deuce,Bernardo Munk Mesa,Gianluca Ballotta,UCLA,Cal,5392299.0,5393080.0,781.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,-115.0013342,193.9395013,,,Down the Line,Backhand,Wide Right,Wide Right,Down the Line,Backhand,Gianluca Ballotta,Error,Bernardo Munk Mesa,,False,,,2,0,1,4,4,15,15,,,9,,,Down the Line,Backhand,Down the Line,Backhand,Error,1st Serve In,Deuce: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 2: 4-4, 15-15 Bernardo Munk Mesa Serving"
118,Gianluca Ballotta,Bernardo Munk Mesa,30-15,4-4,0-1,,Ad,Bernardo Munk Mesa,Gianluca Ballotta,UCLA,Cal,5413200.0,5415770.0,2570.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,116.2416065,207.9779309,,,Crosscourt,Forehand,Net,,Down the Line,Forehand,Bernardo Munk Mesa,Error,Gianluca Ballotta,,False,,,2,0,1,4,4,30,15,,,9,,,Crosscourt,Forehand,,,,1st Serve In,Ad: Wide,,,Down the Line,Forehand,Error,0.0,0.0,0.0,1.0,"Set 2: 4-4, 30-15 Bernardo Munk Mesa Serving"
119,Gianluca Ballotta,Bernardo Munk Mesa,30-30,4-4,0-1,,Deuce,Bernardo Munk Mesa,Gianluca Ballotta,UCLA,Cal,5435700.0,5439770.0,4070.0,3,1-4,1,0,1st Serve In,T,T,,False,Near,,,-27.96160871,222.2286035,,,Down the Line,Forehand,,,Down the Line,Forehand,Bernardo Munk Mesa,Winner,Bernardo Munk Mesa,,False,,,2,0,1,4,4,30,30,,,9,,,Down the Line,Forehand,,,,1st Serve In,Deuce: T,,,Down the Line,Forehand,Winner,0.0,0.0,1.0,1.0,"Set 2: 4-4, 30-30 Bernardo Munk Mesa Serving"
120,Gianluca Ballotta,Bernardo Munk Mesa,40-30,4-4,0-1,,Ad,Bernardo Munk Mesa,Gianluca Ballotta,UCLA,Cal,5466100.0,,,5,5-8,0,1,2nd Serve In,T,Body,T,False,Near,,,87.29548885,271.0011647,47.69607393,116.1566328,Crosscourt,Forehand,Net,,Crosscourt,Forehand,Bernardo Munk Mesa,Error,Gianluca Ballotta,,False,,,2,0,1,4,4,40,30,,,9,,,Crosscourt,Forehand,,,,2nd Serve In,Ad: T,,,Crosscourt,Forehand,Error,0.0,0.0,0.0,0.0,"Set 2: 4-4, 40-30 Bernardo Munk Mesa Serving"
121,Gianluca Ballotta,Bernardo Munk Mesa,40-40,4-4,0-1,,Ad,Bernardo Munk Mesa,Gianluca Ballotta,UCLA,Cal,5520120.0,,,14,13+,0,0,Double Fault,,,,False,Near,,,,,,,Crosscourt,Forehand,Wide Left,,Down the Line,Forehand,Gianluca Ballotta,Error,Bernardo Munk Mesa,,True,,,2,0,1,4,4,40,40,,,9,,,Crosscourt,Forehand,Down the Line,Forehand,Error,Double Fault,,,,,,,0.0,0.0,0.0,0.0,"Set 2: 4-4, 40-40 Bernardo Munk Mesa Serving"
122,Gianluca Ballotta,Bernardo Munk Mesa,0-0,5-4,0-1,,Deuce,Gianluca Ballotta,Bernardo Munk Mesa,UCLA,Cal,5630330.0,5640810.0,10480.0,8,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,-132.7611166,244.4970472,,,Crosscourt,Forehand,Net,,Down the Line,Forehand,Bernardo Munk Mesa,Error,Gianluca Ballotta,,False,,,2,0,1,5,4,0,0,,,10,1st Serve In,Deuce: Wide,,,,,,,,Crosscourt,Forehand,Down the Line,Forehand,Error,3.0,0.0,0.0,3.0,"Set 2: 5-4, 0-0 Gianluca Ballotta Serving"
123,Gianluca Ballotta,Bernardo Munk Mesa,15-0,5-4,0-1,,Ad,Gianluca Ballotta,Bernardo Munk Mesa,UCLA,Cal,5664629.0,5667399.0,2770.0,3,1-4,1,0,1st Serve In,Body,Body,,False,Near,,,89.37221675,181.7874891,,,Down the Line,Backhand,,,Crosscourt,Forehand,Gianluca Ballotta,Winner,Gianluca Ballotta,,False,,,2,0,1,5,4,15,0,,,10,1st Serve In,Ad: Body,,,Crosscourt,Forehand,Winner,,,Down the Line,Backhand,,,,0.0,0.0,1.0,1.0,"Set 2: 5-4, 15-0 Gianluca Ballotta Serving"
124,Gianluca Ballotta,Bernardo Munk Mesa,30-0,5-4,0-1,,Deuce,Gianluca Ballotta,Bernardo Munk Mesa,UCLA,Cal,5692930.0,5695509.0,2579.0,3,1-4,1,0,1st Serve In,T,T,,False,Near,,,-20.65061242,240.0523458,,,Crosscourt,Backhand,Wide Left,,Crosscourt,Backhand,Gianluca Ballotta,Error,Bernardo Munk Mesa,,False,,,2,0,1,5,4,30,0,,,10,1st Serve In,Deuce: T,,,Crosscourt,Backhand,Error,,,Crosscourt,Backhand,,,,0.0,0.0,1.0,0.0,"Set 2: 5-4, 30-0 Gianluca Ballotta Serving"
125,Gianluca Ballotta,Bernardo Munk Mesa,30-15,5-4,0-1,,Ad,Gianluca Ballotta,Bernardo Munk Mesa,UCLA,Cal,5715600.0,5721410.0,5810.0,5,5-8,1,0,1st Serve In,T,T,,False,Near,,,25.20746391,203.6687281,,,Down the Line,Forehand,Wide Left,,Crosscourt,Forehand,Gianluca Ballotta,Error,Bernardo Munk Mesa,,False,,,2,0,1,5,4,30,15,,,10,1st Serve In,Ad: T,,,Crosscourt,Forehand,Error,,,Down the Line,Forehand,,,,1.0,0.0,1.0,1.0,"Set 2: 5-4, 30-15 Gianluca Ballotta Serving"
126,Gianluca Ballotta,Bernardo Munk Mesa,30-30,5-4,0-1,,Deuce,Gianluca Ballotta,Bernardo Munk Mesa,UCLA,Cal,5745899.0,5773149.0,27250.0,11,9-12,0,1,2nd Serve In,Body,T,Body,False,Near,,,-16.78334974,-144.0480424,-66.9931157,231.9193624,Crosscourt,Forehand,Net,,Down the Line,Backhand,Gianluca Ballotta,Error,Bernardo Munk Mesa,,False,,,2,0,1,5,4,30,30,,,10,2nd Serve In,Deuce: Body,,,Down the Line,Backhand,Error,,,Crosscourt,Forehand,,,,2.0,2.0,3.0,2.0,"Set 2: 5-4, 30-30 Gianluca Ballotta Serving"
127,Gianluca Ballotta,Bernardo Munk Mesa,30-40,5-4,0-1,,Ad,Gianluca Ballotta,Bernardo Munk Mesa,UCLA,Cal,5805029.0,5823899.0,18870.0,1,1-4,0,0,Double Fault,Wide,Body,Wide,False,Near,,,55.84475066,-209.0578248,120.7578084,314.7145724,,,Net,,,,Gianluca Ballotta,,Bernardo Munk Mesa,,True,,,2,0,1,5,4,30,40,,,10,Double Fault,Ad: Wide,,,,,,,,,,,,,0.0,0.0,0.0,0.0,"Set 2: 5-4, 30-40 Gianluca Ballotta Serving"
