pointNumber,player1Name,player2Name,pointScore,gameScore,setScore,tiebreakScore,side,serverName,returnerName,clientTeam,opponentTeam,Position,pointEndPosition,Duration,rallyCount,rallyCountFreq,firstServeIn,secondServeIn,serveResult,serveInPlacement,firstServeZone,secondServeZone,isAce,serverFarNear,serverStartLocation,returnerStartLocation,firstServeXCoord,firstServeYCoord,secondServeXCoord,secondServeYCoord,returnDirection,returnFhBh,errorType,returnError,lastShotDirection,lastShotFhBh,lastShotHitBy,lastShotResult,pointWonBy,isExcitingPoint,isBreakPoint,atNetPlayer1,atNetPlayer2,setNum,player1SetScore,player2SetScore,player1GameScore,player2GameScore,player1PointScore,player2PointScore,player1TiebreakScore,player2TiebreakScore,gameNumber,player1ServeResult,player1ServePlacement,player1ReturnPlacement,player1ReturnFhBh,player1LastShotPlacement,player1LastShotFhBh,player1LastShotResult,player2ServeResult,player2ServePlacement,player2ReturnPlacement,player2ReturnFhBh,player2LastShotPlacement,player2LastShotFhBh,player2LastShotResult,deepCountPlayer1,deepCountPlayer2,shortCountPlayer1,shortCountPlayer2,Name
106,Giacomo Revelli,Henry Von Der Schulenberg,40-30,0-0,1-1,,Ad,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,4827279.0,4831200.0,3921.0,4,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,151.1223371,243.4357557,,,Crosscourt,Backhand,,,Crosscourt,Forehand,Henry Von Der Schulenberg,Winner,Henry Von Der Schulenberg,,False,,,3,1,1,0,0,40,30,,,1,1st Serve In,Ad: Wide,,,,,,,,Crosscourt,Backhand,Crosscourt,Forehand,Winner,0.0,0.0,1.0,2.0,"Set 3: 0-0, 40-30 Giacomo Revelli Serving"
107,Giacomo Revelli,Henry Von Der Schulenberg,40-40,0-0,1-1,,Ad,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,4856709.0,4858942.0,2233.0,4,1-4,1,0,1st Serve In,Body,Body,,False,Near,,,99.15369094,213.6620243,,,Crosscourt,Backhand,Net,,Crosscourt,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,True,Giacomo Revelli,,3,1,1,0,0,40,40,,,1,1st Serve In,Ad: Body,,,,,,,,Crosscourt,Backhand,Crosscourt,Forehand,Error,0.0,0.0,1.0,1.0,"Set 3: 0-0, 40-40 Giacomo Revelli Serving"
108,Giacomo Revelli,Henry Von Der Schulenberg,0-0,1-0,1-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,4929250.0,4951529.0,22279.0,8,5-8,0,1,2nd Serve In,T,T,T,False,Near,,,10.15045932,-7.948605643,-43.37734033,198.4632054,Crosscourt,Backhand,Net,,Down the Line,Backhand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,3,1,1,1,0,0,0,,,2,,,Crosscourt,Backhand,Down the Line,Backhand,Error,2nd Serve In,Deuce: T,,,,,,2.0,2.0,1.0,1.0,"Set 3: 1-0, 0-0 Henry Von Der Schulenberg Serving"
109,Giacomo Revelli,Henry Von Der Schulenberg,15-0,1-0,1-1,,Ad,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,4972850.0,4983509.0,10659.0,3,1-4,0,1,2nd Serve In,Body,Body,Body,False,Near,,,95.68358486,-49.62038495,87.91376859,242.6105534,Down the Line,Forehand,Net,,Down the Line,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,3,1,1,1,0,15,0,,,2,,,Down the Line,Forehand,,,,2nd Serve In,Ad: Body,,,Down the Line,Forehand,Error,1.0,0.0,0.0,0.0,"Set 3: 1-0, 15-0 Henry Von Der Schulenberg Serving"
110,Giacomo Revelli,Henry Von Der Schulenberg,15-15,1-0,1-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,5003939.0,5016029.0,12090.0,8,5-8,1,0,1st Serve In,T,T,,False,Near,,,-50.10400809,244.4318624,,,Down the Line,Backhand,Net,,Down the Line,Forehand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,3,1,1,1,0,15,15,,,2,,,Down the Line,Backhand,Down the Line,Forehand,Error,1st Serve In,Deuce: T,,,,,,1.0,2.0,3.0,1.0,"Set 3: 1-0, 15-15 Henry Von Der Schulenberg Serving"
111,Giacomo Revelli,Henry Von Der Schulenberg,15-30,1-0,1-1,,Ad,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,5036439.0,5038740.0,2301.0,3,1-4,1,0,1st Serve In,T,T,,False,Near,,,38.03402231,244.3167268,,,Crosscourt,Forehand,Net,,Down the Line,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,3,1,1,1,0,15,30,,,2,,,Crosscourt,Forehand,,,,1st Serve In,Ad: T,,,Down the Line,Forehand,Error,0.0,0.0,1.0,0.0,"Set 3: 1-0, 15-30 Henry Von Der Schulenberg Serving"
112,Giacomo Revelli,Henry Von Der Schulenberg,15-40,1-0,1-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,5067040.0,5073330.0,6290.0,6,5-8,1,0,1st Serve In,T,T,,False,Near,,,-7.27907371,243.3926947,,,Crosscourt,Backhand,Long,,Crosscourt,Backhand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,True,,,3,1,1,1,0,15,40,,,2,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,1st Serve In,Deuce: T,,,,,,0.0,2.0,2.0,0.0,"Set 3: 1-0, 15-40 Henry Von Der Schulenberg Serving"
113,Giacomo Revelli,Henry Von Der Schulenberg,30-40,1-0,1-1,,Ad,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,5100390.0,5119089.0,18699.0,15,13+,1,0,1st Serve In,Body,Body,,False,Near,,,63.28925525,216.3393865,,,Crosscourt,Forehand,Net,,Down the Line,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,True,,,3,1,1,1,0,30,40,,,2,,,Crosscourt,Forehand,,,,1st Serve In,Ad: Body,,,Down the Line,Forehand,Error,1.0,4.0,6.0,2.0,"Set 3: 1-0, 30-40 Henry Von Der Schulenberg Serving"
114,Giacomo Revelli,Henry Von Der Schulenberg,0-0,2-0,1-1,,Deuce,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,5168689.0,5209589.0,40900.0,2,1-4,1,0,1st Serve In,Body,Body,,False,Far,,,66.23822725,-137.0961559,,,Down the Line,Backhand,Net,Net,Down the Line,Backhand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,3,1,1,2,0,0,0,,,3,1st Serve In,Deuce: Body,,,,,,,,Down the Line,Backhand,Down the Line,Backhand,Error,0.0,0.0,0.0,0.0,"Set 3: 2-0, 0-0 Giacomo Revelli Serving"
115,Giacomo Revelli,Henry Von Der Schulenberg,15-0,2-0,1-1,,Ad,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,5191890.0,5192959.0,1069.0,2,1-4,1,0,1st Serve In,T,T,,False,Far,,,-23.937,-174.289,,,Down the Line,Forehand,Long,Long,Down the Line,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,3,1,1,2,0,15,0,,,3,1st Serve In,Ad: T,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,0.0,0.0,0.0,0.0,"Set 3: 2-0, 15-0 Giacomo Revelli Serving"
116,Giacomo Revelli,Henry Von Der Schulenberg,30-0,2-0,1-1,,Deuce,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,5208859.0,5209589.0,730.0,2,1-4,1,0,1st Serve In,T,T,,False,Far,,,50.19545057,-160.288,,,Down the Line,Backhand,Wide Right,Wide Right,Down the Line,Backhand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,3,1,1,2,0,30,0,,,3,1st Serve In,Deuce: T,,,,,,,,Down the Line,Backhand,Down the Line,Backhand,Error,0.0,0.0,0.0,0.0,"Set 3: 2-0, 30-0 Giacomo Revelli Serving"
117,Giacomo Revelli,Henry Von Der Schulenberg,40-0,2-0,1-1,,Ad,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,5234160.0,5248330.0,14170.0,5,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,-124.7941,-219.8576061,,,Crosscourt,Backhand,,,Down the Line,Backhand,Giacomo Revelli,Winner,Giacomo Revelli,,False,,,3,1,1,2,0,40,0,,,3,1st Serve In,Ad: Wide,,,Down the Line,Backhand,Winner,,,Crosscourt,Backhand,,,,1.0,0.0,1.0,2.0,"Set 3: 2-0, 40-0 Giacomo Revelli Serving"
118,Giacomo Revelli,Henry Von Der Schulenberg,0-0,3-0,1-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,5299890.0,5340160.0,40270.0,9,9-12,1,1,1st Serve In,T,T,T,False,Far,,,5.49420385,38.22934711,31.36725722,-173.468329,Crosscourt,Backhand,Net,,Down the Line,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,3,1,1,3,0,0,0,,,4,,,Crosscourt,Backhand,,,,1st Serve In,Deuce: T,,,Down the Line,Forehand,Error,2.0,0.0,2.0,3.0,"Set 3: 3-0, 0-0 Henry Von Der Schulenberg Serving"
119,Giacomo Revelli,Henry Von Der Schulenberg,0-15,3-0,1-1,,Ad,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,5370660.0,5373189.0,2529.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-139.6119915,-170.5854604,,,Crosscourt,Backhand,Long,,Crosscourt,Backhand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,3,1,1,3,0,0,15,,,4,,,Crosscourt,Backhand,,,,1st Serve In,Ad: Wide,,,Crosscourt,Backhand,Error,1.0,0.0,0.0,1.0,"Set 3: 3-0, 0-15 Henry Von Der Schulenberg Serving"
120,Giacomo Revelli,Henry Von Der Schulenberg,15-15,3-0,1-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,5399089.0,5403319.0,4230.0,4,1-4,1,0,1st Serve In,T,T,,False,Far,,,29.63076881,-214.499743,,,Down the Line,Backhand,Wide Left,,Down the Line,Backhand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,3,1,1,3,0,15,15,,,4,,,Down the Line,Backhand,Down the Line,Backhand,Error,1st Serve In,Deuce: T,,,,,,1.0,0.0,0.0,1.0,"Set 3: 3-0, 15-15 Henry Von Der Schulenberg Serving"
121,Giacomo Revelli,Henry Von Der Schulenberg,30-15,3-0,1-1,,Ad,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,5422060.0,5433120.0,11060.0,4,1-4,0,1,2nd Serve In,Wide,T,Wide,False,Far,,,-50.89966098,-257.3312227,-115.2900919,-194.7470965,Crosscourt,Backhand,,,Crosscourt,Forehand,Giacomo Revelli,Winner,Giacomo Revelli,,False,,,3,1,1,3,0,30,15,,,4,,,Crosscourt,Backhand,Crosscourt,Forehand,Winner,2nd Serve In,Ad: Wide,,,,,,2.0,0.0,0.0,1.0,"Set 3: 3-0, 30-15 Henry Von Der Schulenberg Serving"
122,Giacomo Revelli,Henry Von Der Schulenberg,30-30,3-0,1-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,5479669.0,5486419.0,6750.0,6,5-8,1,0,1st Serve In,Body,Body,,False,Far,,,63.94531387,-155.1190507,,,Crosscourt,Forehand,Wide Left,,Down the Line,Backhand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,3,1,1,3,0,30,30,,,4,,,Crosscourt,Forehand,Down the Line,Backhand,Error,1st Serve In,Deuce: Body,,,,,,0.0,0.0,2.0,2.0,"Set 3: 3-0, 30-30 Henry Von Der Schulenberg Serving"
123,Giacomo Revelli,Henry Von Der Schulenberg,40-30,3-0,1-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,5493220.0,5520490.0,27270.0,3,1-4,0,0,Double Fault,,T,,False,Far,,,17.19662073,-294.6903161,,,Down the Line,Backhand,Net,,Down the Line,Forehand,Henry Von Der Schulenberg,Winner,Henry Von Der Schulenberg,,False,,,3,1,1,3,0,40,30,,,4,,,Down the Line,Backhand,,,,Double Fault,,,,Down the Line,Forehand,,0.0,0.0,1.0,1.0,"Set 3: 3-0, 40-30 Henry Von Der Schulenberg Serving"
124,Giacomo Revelli,Henry Von Der Schulenberg,0-0,3-1,1-1,,Deuce,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,5546259.0,5559120.0,12861.0,12,9-12,1,0,1st Serve In,T,T,,False,Near,,,-49.17921041,242.3106573,,,Crosscourt,Backhand,,,Down the Line,Forehand,Henry Von Der Schulenberg,Winner,Henry Von Der Schulenberg,,False,Giacomo Revelli,Henry Von Der Schulenberg,3,1,1,3,1,0,0,,,5,1st Serve In,Deuce: T,,,,,,,,Crosscourt,Backhand,Down the Line,Forehand,Winner,1.0,0.0,3.0,4.0,"Set 3: 3-1, 0-0 Giacomo Revelli Serving"
125,Giacomo Revelli,Henry Von Der Schulenberg,0-15,3-1,1-1,,Ad,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,5585390.0,5602319.0,16929.0,6,5-8,0,1,2nd Serve In,Wide,Wide,Wide,False,Near,,,159.2747649,223.8220527,110.6805337,240.3765092,Crosscourt,Backhand,,,Down the Line,Backhand,Henry Von Der Schulenberg,Winner,Henry Von Der Schulenberg,,False,,,3,1,1,3,1,0,15,,,5,2nd Serve In,Ad: Wide,,,,,,,,Crosscourt,Backhand,Down the Line,Backhand,Winner,0.0,0.0,2.0,3.0,"Set 3: 3-1, 0-15 Giacomo Revelli Serving"
126,Giacomo Revelli,Henry Von Der Schulenberg,0-30,3-1,1-1,,Deuce,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,5634660.0,5666319.0,31659.0,13,13+,0,1,2nd Serve In,Body,Body,Body,False,Near,,,-99.27598425,-237.8809602,-65.7274661,243.597091,Crosscourt,Forehand,Net,,Down the Line,Forehand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,3,1,1,3,1,0,30,,,5,2nd Serve In,Deuce: Body,,,Down the Line,Forehand,Error,,,Crosscourt,Forehand,,,,4.0,2.0,1.0,4.0,"Set 3: 3-1, 0-30 Giacomo Revelli Serving"
127,Giacomo Revelli,Henry Von Der Schulenberg,0-40,3-1,1-1,,Ad,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,5699850.0,5718490.0,18640.0,7,5-8,0,1,2nd Serve In,T,T,T,False,Near,,,-2.062450787,196.7520177,33.47740048,205.3102909,Down the Line,Forehand,Net,,Down the Line,Backhand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,True,,,3,1,1,3,1,0,40,,,5,2nd Serve In,Ad: T,,,Down the Line,Backhand,Error,,,Down the Line,Forehand,,,,0.0,1.0,1.0,2.0,"Set 3: 3-1, 0-40 Giacomo Revelli Serving"
128,Giacomo Revelli,Henry Von Der Schulenberg,0-0,3-2,1-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,5826919.0,5831620.0,4701.0,5,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,-105.6720199,244.8042924,,,Crosscourt,Forehand,Long,,Down the Line,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,3,1,1,3,2,0,0,,,6,,,Crosscourt,Forehand,,,,1st Serve In,Deuce: Wide,,,Down the Line,Forehand,Error,1.0,0.0,1.0,1.0,"Set 3: 3-2, 0-0 Henry Von Der Schulenberg Serving"
129,Giacomo Revelli,Henry Von Der Schulenberg,0-15,3-2,1-1,,Ad,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,5854890.0,5874250.0,19360.0,4,1-4,0,1,2nd Serve In,Wide,T,Wide,False,Near,,,36.50483924,-17.6829615,121.9464075,222.4108377,Crosscourt,Backhand,Net,,Crosscourt,Forehand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,3,1,1,3,2,0,15,,,6,,,Crosscourt,Backhand,Crosscourt,Forehand,Error,2nd Serve In,Ad: Wide,,,,,,0.0,1.0,1.0,0.0,"Set 3: 3-2, 0-15 Henry Von Der Schulenberg Serving"
130,Giacomo Revelli,Henry Von Der Schulenberg,15-15,3-2,1-1,,Ad,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,5900390.0,5919220.0,18830.0,8,5-8,0,0,Double Fault,Body,Wide,Body,False,Far,,,-162.6930446,369.8554571,72.59277122,-185.50222,Crosscourt,Forehand,Net,,Down the Line,Forehand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,3,1,1,3,2,15,15,,,6,,,Crosscourt,Forehand,Down the Line,Forehand,Error,Double Fault,Ad: Body,,,,,,0.0,3.0,3.0,0.0,"Set 3: 3-2, 15-15 Henry Von Der Schulenberg Serving"
131,Giacomo Revelli,Henry Von Der Schulenberg,15-30,3-2,1-1,,Ad,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,5946490.0,5948919.0,2429.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,148.4275208,187.2088145,,,Crosscourt,Backhand,,,Down the Line,Backhand,Henry Von Der Schulenberg,Winner,Henry Von Der Schulenberg,,False,,,3,1,1,3,2,15,30,,,6,,,Crosscourt,Backhand,,,,1st Serve In,Ad: Wide,,,Down the Line,Backhand,Winner,0.0,0.0,1.0,0.0,"Set 3: 3-2, 15-30 Henry Von Der Schulenberg Serving"
132,Giacomo Revelli,Henry Von Der Schulenberg,30-30,3-2,1-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,5975890.0,5978580.0,2690.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,-123.9338364,243.7078631,,,Crosscourt,Forehand,Long,,Down the Line,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,3,1,1,3,2,30,30,,,6,,,Crosscourt,Forehand,,,,1st Serve In,Deuce: Wide,,,Down the Line,Forehand,Error,0.0,0.0,1.0,0.0,"Set 3: 3-2, 30-30 Henry Von Der Schulenberg Serving"
133,Giacomo Revelli,Henry Von Der Schulenberg,30-40,3-2,1-1,,Ad,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,6002819.0,6013919.0,11100.0,9,9-12,1,0,1st Serve In,Wide,Wide,,False,Near,,,146.8679845,203.0720363,,,Crosscourt,Backhand,,,Crosscourt,,Henry Von Der Schulenberg,Winner,Henry Von Der Schulenberg,,True,,Henry Von Der Schulenberg,3,1,1,3,2,30,40,,,6,,,Crosscourt,Backhand,,,,1st Serve In,Ad: Wide,,,Crosscourt,,Winner,0.0,0.0,3.0,4.0,"Set 3: 3-2, 30-40 Henry Von Der Schulenberg Serving"
134,Giacomo Revelli,Henry Von Der Schulenberg,40-40,3-2,1-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,6042819.0,6048919.0,6100.0,6,5-8,1,0,1st Serve In,T,T,,False,Near,,,-3.37947,236.7740048,,,Crosscourt,Backhand,,,Crosscourt,Forehand,Giacomo Revelli,Winner,Giacomo Revelli,,True,Giacomo Revelli,,3,1,1,3,2,40,40,,,6,,,Crosscourt,Backhand,Crosscourt,Forehand,Winner,1st Serve In,Deuce: T,,,,,,2.0,0.0,1.0,2.0,"Set 3: 3-2, 40-40 Henry Von Der Schulenberg Serving"
135,Giacomo Revelli,Henry Von Der Schulenberg,0-0,4-2,1-1,,Deuce,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,6076530.0,6080720.0,4190.0,4,1-4,1,0,1st Serve In,T,T,,False,Far,,,33.54,-210.4353,,,Down the Line,Backhand,Net,,Down the Line,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,3,1,1,4,2,0,0,,,7,1st Serve In,Deuce: T,,,,,,,,Down the Line,Backhand,Down the Line,Forehand,Error,0.0,0.0,1.0,1.0,"Set 3: 4-2, 0-0 Giacomo Revelli Serving"
136,Giacomo Revelli,Henry Von Der Schulenberg,15-0,4-2,1-1,,Ad,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,6102549.0,6103520.0,971.0,2,1-4,1,0,1st Serve In,T,T,,False,Far,,,-36.09478346,-182.5846347,,,Crosscourt,Forehand,Long,Long,Crosscourt,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,3,1,1,4,2,15,0,,,7,1st Serve In,Ad: T,,,,,,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,0.0,0.0,0.0,0.0,"Set 3: 4-2, 15-0 Giacomo Revelli Serving"
137,Giacomo Revelli,Henry Von Der Schulenberg,30-0,4-2,1-1,,Deuce,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,6121620.0,6144220.0,22600.0,16,13+,1,0,1st Serve In,T,T,,False,Far,,,32.42116142,-213.8255796,,,Down the Line,Backhand,,,Down the Line,Forehand,Henry Von Der Schulenberg,Winner,Henry Von Der Schulenberg,,False,,Henry Von Der Schulenberg,3,1,1,4,2,30,0,,,7,1st Serve In,Deuce: T,,,,,,,,Down the Line,Backhand,Down the Line,Forehand,Winner,3.0,1.0,4.0,6.0,"Set 3: 4-2, 30-0 Giacomo Revelli Serving"
138,Giacomo Revelli,Henry Von Der Schulenberg,30-15,4-2,1-1,,Ad,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,6182879.0,6196220.0,13341.0,2,1-4,1,1,1st Serve In,Wide,Wide,T,False,Far,,,-155.7554353,-228.4607776,-32.45821304,-152.0160542,Crosscourt,Forehand,Long,Long,Crosscourt,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,3,1,1,4,2,30,15,,,7,1st Serve In,Ad: Wide,,,,,,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,0.0,0.0,0.0,0.0,"Set 3: 4-2, 30-15 Giacomo Revelli Serving"
139,Giacomo Revelli,Henry Von Der Schulenberg,40-15,4-2,1-1,,Deuce,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,6219979.0,6235720.0,15741.0,8,5-8,1,0,1st Serve In,Body,Body,,False,Far,,,55.41995844,-161.4365431,,,Down the Line,Backhand,Wide Left,,Down the Line,Backhand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,Giacomo Revelli,Henry Von Der Schulenberg,3,1,1,4,2,40,15,,,7,1st Serve In,Deuce: Body,,,,,,,,Down the Line,Backhand,Down the Line,Backhand,Error,1.0,1.0,2.0,2.0,"Set 3: 4-2, 40-15 Giacomo Revelli Serving"
140,Giacomo Revelli,Henry Von Der Schulenberg,40-30,4-2,1-1,,Ad,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,6260220.0,6321709.0,61489.0,3,1-4,1,0,1st Serve In,T,T,,False,Far,,,-24.52778871,-184.875175,,,Down the Line,Forehand,Wide Right,,Down the Line,,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,Giacomo Revelli,,3,1,1,4,2,40,30,,,7,1st Serve In,Ad: T,,,Down the Line,,Error,,,Down the Line,Forehand,,,,0.0,1.0,0.0,0.0,"Set 3: 4-2, 40-30 Giacomo Revelli Serving"
141,Giacomo Revelli,Henry Von Der Schulenberg,0-0,5-2,1-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,6331410.0,6358149.0,26739.0,5,5-8,0,0,Double Fault,,T,,False,Near,,,47.15025153,244.2280402,,,Down the Line,Backhand,Net,,Crosscourt,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,3,1,1,5,2,0,0,,,8,,,Down the Line,Backhand,,,,Double Fault,,,,Crosscourt,Forehand,,2.0,1.0,0.0,0.0,"Set 3: 5-2, 0-0 Henry Von Der Schulenberg Serving"
142,Giacomo Revelli,Henry Von Der Schulenberg,0-15,5-2,1-1,,Ad,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,6390979.0,6491580.0,100601.0,3,1-4,0,1,2nd Serve In,Wide,Wide,Wide,False,Far,,,-110.8332568,-269.7455052,-131.7625984,-156.2839184,Down the Line,Backhand,Net,,Crosscourt,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,3,1,1,5,2,0,15,,,8,,,Down the Line,Backhand,,,,2nd Serve In,Ad: Wide,,,Crosscourt,Forehand,Error,0.0,0.0,1.0,0.0,"Set 3: 5-2, 0-15 Henry Von Der Schulenberg Serving"
143,Giacomo Revelli,Henry Von Der Schulenberg,0-30,5-2,1-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,6522779.0,6531109.0,8330.0,8,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,138.8229987,-139.6751094,,,Down the Line,Forehand,Long,,Crosscourt,Forehand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,3,1,1,5,2,0,30,,,8,,,Down the Line,Forehand,Crosscourt,Forehand,Error,1st Serve In,Deuce: Wide,,,,,,1.0,0.0,2.0,3.0,"Set 3: 5-2, 0-30 Henry Von Der Schulenberg Serving"
144,Giacomo Revelli,Henry Von Der Schulenberg,15-30,5-2,1-1,,Ad,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,6557779.0,6567310.0,9531.0,10,9-12,1,0,1st Serve In,Wide,Wide,,False,Far,,,-108.1122594,-216.5004921,,,Crosscourt,Backhand,Net,,Down the Line,Backhand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,Giacomo Revelli,,3,1,1,5,2,15,30,,,8,,,Crosscourt,Backhand,Down the Line,Backhand,Error,1st Serve In,Ad: Wide,,,,,,3.0,0.0,1.0,4.0,"Set 3: 5-2, 15-30 Henry Von Der Schulenberg Serving"
145,Giacomo Revelli,Henry Von Der Schulenberg,30-30,5-2,1-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,6601390.0,6602009.0,619.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,151.5047572,-242.9678259,,,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,3,1,1,5,2,30,30,,,8,,,Down the Line,Forehand,Down the Line,Forehand,Error,1st Serve In,Deuce: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 3: 5-2, 30-30 Henry Von Der Schulenberg Serving"
146,Giacomo Revelli,Henry Von Der Schulenberg,40-30,5-2,1-1,,Ad,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,6624479.0,6638379.0,13900.0,4,1-4,0,1,2nd Serve In,Body,Body,Body,False,Far,,,-57.70135061,3.596188758,-101.2543034,-125.373797,Crosscourt,Forehand,Net,,Crosscourt,Forehand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,3,1,1,5,2,40,30,,,8,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,2nd Serve In,Ad: Body,,,,,,0.0,0.0,1.0,1.0,"Set 3: 5-2, 40-30 Henry Von Der Schulenberg Serving"
147,Giacomo Revelli,Henry Von Der Schulenberg,0-0,5-3,1-1,,Deuce,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,6675410.0,6679910.0,4500.0,5,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,-134.6411417,164.52465,,,Down the Line,Forehand,,,Crosscourt,Forehand,Giacomo Revelli,Winner,Giacomo Revelli,,False,Giacomo Revelli,,3,1,1,5,3,0,0,,,9,1st Serve In,Deuce: Wide,,,Crosscourt,Forehand,Winner,,,Down the Line,Forehand,,,,2.0,0.0,0.0,2.0,"Set 3: 5-3, 0-0 Giacomo Revelli Serving"
